('±¾Ìï ½ÜµÂ 2013¿î 1.8L ×Ô¶¯ÊæÊÊ°æ 5×ù', 'https://image1.guazistatic.com/qn180705184447f2785e934fde927252b8e434e644ada0.jpg', '2013Äê', '9.00Íò', '16.30Íò')
('±¾Ìï ÑÅ¸ó 2011¿î 2.4L EX', 'https://image1.guazistatic.com/qn18070611223521a3cb0bf8c2be3c71b377e271f7e6d9.jpg', '5.8Íò¹«Àï', '12.00Íò', '24.90Íò')
ò')
10Íò')
('±¾Ìï·É¶È 2011¿î 1.3L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn17110409540593be20fabb849df2a5a8088125544d55.jpg', '2014Äê', '5.40Íò', '9.70Íò')
('±¾Ìï ¸èÊ«Í¼ 2014¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180530/17/03/3682abd9d12cb422d7e88cedbb5fbad3.jpg', '2009Äê', '16.00Íò', '28.20Íò')
('±¾Ìï Ë¼²¬î£ 2009¿î 2.4L TYPE-S NAVI', 'https://image.guazistatic.com/gz01180623/19/40/7027cec9bade44e8babceb06179ddbb3.jpg', '4.7Íò¹«Àï', '10.00Íò', '29.50Íò')
('±¾ÌïÑÅ¸ó 2016¿î 2.0L ¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180513/18/24/addb9f23d2b269dff959720a96905f86.jpg', '2018Äê', '14.54Íò', '20.60Íò')
('±¾Ìï ¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180525/19/18/e35cad2c58cdbfeab08da2aae7e1b1c0.jpg', '10.5Íò¹«Àï', '14.30Íò', '28.20Íò')
('±¾ÌïCR-V 2012¿î 2.0L ËÄÇı¾­µä°æ', 'https://image1.guazistatic.com/qn180519144509668d2c4a555f91d0cb38bb527bab84f0.jpg', '2015Äê', '13.70Íò', '23.60Íò')
Íò')


('±¾Ìï °ÂµÂÈü 2015¿î ¸Ä¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn18070414362030777d1eb368c9a2caeae975876ee1b6.jpg', '7.9Íò¹«Àï', '20.08Íò', '27.10Íò')
('2012¿î±¾Ìï·æ·¶¾­µä 1.5L×Ô¶¯¾«Ó¢°æ', 'https://image1.guazistatic.com/qn18062612301654e9abe20797f58ecd8f5bbb085cbbd3.jpg', '2014Äê', '6.30Íò', '17.10Íò')
('±¾Ìï½ÜµÂ 2016¿î 1.8L ×Ô¶¯ÊæÊÊ¾«Ó¢°æ 5×ù', 'https://image1.guazistatic.com/qn180628175927f494100622aae6a3fd1467d2a8740575.jpg', '1.5Íò¹«Àï', '12.00Íò', '17.10Íò')
('±¾Ìï°ÂµÂÈü 2015¿î ¸Ä¿î 2.4L ÖÇ¿á°æ', 'https://image1.guazistatic.com/qn180523081627d57d8281bb3181ca6ed2e9d905dcb7d8.jpg', '2012Äê', '23.00Íò', '30.00Íò')
('±¾Ìï ÑÅ¸ó 2016¿î 2.0L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180713211335d9877b5be9f823142ce40ff13b688cfb.jpg', '2010Äê', '16.00Íò', '21.70Íò')
('±¾Ìï Ë¼²¬î£ 2009¿î 2.4L ×ğ¹ó°æ', 'https://image.guazistatic.com/gz01180606/17/34/cf5be6e50187202bf20ac30038fa457d.jpg', '2018Äê', '11.00Íò', '27.10Íò')
('±¾ÌïCR-V 2012¿î 2.4L ËÄÇıºÀ»ª°æ', 'https://image1.guazistatic.com/qn180613143319c918b5af003017f4a03e29ef7667e583.jpg', '2015Äê', '13.68Íò', '26.00Íò')
('±¾Ìï ·É¶È 2014¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1807121518459d49c1809b0eef7e04913249b5abf605.jpg', '2015Äê', '6.80Íò', '8.90Íò')
('±¾Ìï¹ÚµÀ 2017¿î 240TURBO Á½Çı×ğÏí°æ', 'https://image.guazistatic.com/gz01180511/11/57/88caee53984aeae913c45e7c6b93c6ef.jpg', '2013Äê', '25.80Íò', '28.60Íò')
('±¾ÌïÑÅ¸ó 2014¿î 3.0L VTI ×ğ¹ó°æ', 'https://image1.guazistatic.com/qn1805221516030f0fe9e6c4c87a879e88cafb078b0b0e.jpg', '0.9Íò¹«Àï', '17.00Íò', '29.60Íò')
)
('±¾Ìï Ë¼Óò 2009¿î 1.8L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180709114400b36195ccb476ea76f17254445d96c712.jpg', '2010Äê', '6.60Íò', '20.60Íò')
('±¾Ìï ¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180622/16/46/1630b1055815c87bfe141abc219345cf.jpg', '8.0Íò¹«Àï', '12.50Íò', '28.20Íò')
('±¾Ìï Ë¼Óò 2012¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image1.guazistatic.com/qn18071018205150f98aba3982431bad493b7754805057.jpg', '8.4Íò¹«Àï', '7.60Íò', '28.20Íò')
('±¾Ìï Ë¼²¬î£ 2015¿î 2.4L Si', 'https://image.guazistatic.com/gz01180704/15/38/1a3e7b88f9ae0139ad92a5e5c00114c6.jpg', '13.1Íò¹«Àï', '17.80Íò', '29.10Íò')
('±¾Ìï Ë¼²¬î£ 2009¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180603092003213a08e4357d11b6db92c15ad9a75876.jpg', '2.2Íò¹«Àï', '13.80Íò', '25.80Íò')
('±¾Ìï ¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180527/11/05/75aaeba2fe5ec4cd9c4bfa0e9428dbe9.jpg', '2015Äê', '13.69Íò', '20.60Íò')
('±¾Ìï·É¶È 2004¿î 1.5L CVT', 'https://image1.guazistatic.com/qn18051618052025e86424fa7145a918ea08358122c4c7.jpg', '2013Äê', '3.80Íò', '12.70Íò')
('±¾ÌïCR-V 2008¿î 2.0L ÊÖ¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn1807101055062fc6946580de04bf8f94078740afb503.jpg', '2.2Íò¹«Àï', '5.50Íò', '20.60Íò')
('±¾Ìï Ë¼Óò 2009¿î 1.8L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180713101645d92a58428fc0d8fa5ce745e119fc26b1.jpg', '3.9Íò¹«Àï', '6.30Íò', '16.30Íò')
('±¾Ìï Ë¼Óò 2016¿î 1.8L ×Ô¶¯ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180623/19/23/cdc9254fa62dba2d96066af11b76c208.jpg', '11.2Íò¹«Àï', '9.80Íò', '15.20Íò')
('±¾ÌïÁèÅÉ 2016¿î 1.8L CVTÁìÏÈ°æ', 'https://image1.guazistatic.com/qn180316152850fd93938f766dba88d49da00455bb4e57.jpg', '2017Äê', '13.50Íò', '15.20Íò')
('±¾ÌïCR-V 2008¿î 2.0L ÊÖ¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn180608140346b4afcd599d116a00b5793d8e07bb663f.jpg', '3.5Íò¹«Àï', '6.73Íò', '14.80Íò')
('±¾Ìï Ë¼Óò 2016¿î 220TURBO CVT×ğ¹ó°æ', 'https://image.guazistatic.com/gz01180701/14/46/4a2c691a8f37588e67fd9c865a794741.jpg', '2014Äê', '13.90Íò', '16.90Íò')
('±¾Ìï°ÂµÂÈü 2013¿î 2.4L ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180520/14/41/06cabb9c634803d45d0f70076ca4df64.jpg', '2015Äê', '14.50Íò', '24.90Íò')
('±¾Ìï ÑÅ¸ó 2010¿î 2.4L °ÙÍò¼ÍÄî°æ', 'https://image1.guazistatic.com/qn18070406361852a7060cb8cb4156688480a4e1d03a90.jpg', '2015Äê', '10.00Íò', '24.90Íò')
('±¾Ìï ÑÅ¸ó 2015¿î 2.0L LX ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180525132554b7588e3880ef0afe5c79504db0d2a372.jpg', '2012Äê', '13.50Íò', '19.50Íò')
('±¾ÌïÑÅ¸ó 2016¿î »ì¶¯ 2.0L Èñ¿á°æ', 'https://image1.guazistatic.com/qn18031009063484d9656cb13591ce8db702afcfbf31e8.jpg', '8.5Íò¹«Àï', '21.50Íò', '26.00Íò')
('±¾Ìï ÑÅ¸ó 2016¿î 2.0L ¾«Ó¢°æ', 'https://image1.guazistatic.com/qn1807051559372fc5a42f92fa1629b733e8f48f90f87a.jpg', '2.0Íò¹«Àï', '17.00Íò', '28.20Íò')
('±¾Ìï ÑÅ¸ó 2008¿î 2.4L EXL Navi', 'https://image.guazistatic.com/gz01180621/15/09/0cc2b428734118ff0bee6e0db3d4229b.jpg', '4.4Íò¹«Àï', '8.00Íò', '28.70Íò')
('±¾Ìï ·É¶È 2008¿î 1.5L ÊÖ¶¯ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180609/12/24/87aaa0b89d16f6876219b5634db1392b.jpg', '6.9Íò¹«Àï', '3.60Íò', '11.30Íò')
('±¾ÌïXR-V 2015¿î 1.8L EXi  CVTÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180711172028546ae0022635a481ad199385d66b9405.jpg', '2013Äê', '11.80Íò', '16.30Íò')
('±¾Ìï ¸çÈğ 2016¿î 1.5L CVTºÀ»ª°æ', 'https://image.guazistatic.com/gz01180626/19/15/f988de75a532704e587ba3c29f6cd2fa.jpg', '2013Äê', '9.00Íò', '13.00Íò')
('±¾ÌïçÍÖÇ 2017¿î 1.5L CVTÁ½ÇıÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180703132558f8c7ed942a30f4ccfaca4e3da3559237.jpg', '2017Äê', '11.00Íò', '26.00Íò')
('±¾Ìï ½ÜµÂ 2016¿î 1.8L ×Ô¶¯ÊæÊÊ¾«Ó¢°æ 5×ù', 'https://image.guazistatic.com/gz01180626/14/27/6824a914321f669786b4d30bdf6aed05.jpg', '3.6Íò¹«Àï', '12.70Íò', '17.10Íò')
('±¾Ìï Ë¼²¬î£ 2009¿î 2.4L TYPE-S', 'https://image.guazistatic.com/gz01180606/14/27/4e3a4b136ec838c1108d2f04c3bf86d5.jpg', '6.7Íò¹«Àï', '12.00Íò', '27.80Íò')
('±¾Ìï°ÂµÂÈü 2007¿î 2.4L ÆÕÍ¨°æ', 'https://image.guazistatic.com/gz01180512/11/26/d50c8f532200d40468b690028693f220.jpg', '2016Äê', '6.80Íò', '24.80Íò')
ò')
('±¾ÌïÑÅ¸ó 2011¿î 2.0L EX', 'https://image.guazistatic.com/gz01180704/18/09/664a172a7dde97a6b9757e1a244f3781.jpg', '12.2Íò¹«Àï', '9.89Íò', '22.00Íò')
('±¾ÌïCR-V 2015¿î 2.0L Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn1807121953338755986e5ba610e72bd5ea02cec30600.jpg', '12.4Íò¹«Àï', '17.00Íò', '20.60Íò')
('±¾Ìï ¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn1807100439552506ef4fcf1a8fae33418ec1cd151f33.jpg', '2017Äê', '13.00Íò', '17.70Íò')
('±¾Ìï ÁèÅÉ 2013¿î 1.8L ÊÖ¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn18070322585956da8f7266fed9e1c32d9b04130cf320.jpg', '2010Äê', '6.20Íò', '12.50Íò')
('±¾Ìï ÑÅ¸ó 2016¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180616/11/04/a4011d2df4553ec4aa9f8d37ea6f3898.jpg', '2.7Íò¹«Àï', '18.00Íò', '24.90Íò')
('±¾Ìï ÑÅ¸ó 2015¿î 2.0L LX ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180617165637fc199e602cafe90924a86f73f0721659.jpg', '2014Äê', '14.98Íò', '19.50Íò')
('±¾Ìï ½ÜµÂ 2013¿î 1.8L ×Ô¶¯ÊæÊÊ°æ 6×ù', 'https://image1.guazistatic.com/qn1807061220082528e8b557368777d9ad0a69256eaef5.jpg', '0.3Íò¹«Àï', '10.80Íò', '17.80Íò')
('±¾ÌïCR-V 2015¿î 2.4L Á½ÇıºÀ»ª°æ', 'https://image.guazistatic.com/gz01180711/15/13/4f5dba6c45937618f112e7a6e9dbb076.jpg', '2015Äê', '17.22Íò', '24.90Íò')
('±¾Ìï ÑÅ¸ó 2008¿î 2.0L EX', 'https://image1.guazistatic.com/qn1806070835239c79d8b7d9c63df23b6d65f794878959.jpg', '2016Äê', '9.00Íò', '21.70Íò')
('±¾Ìï ÑÅ¸ó 2014¿î 2.4L EX ºÀ»ª°æ', 'https://image1.guazistatic.com/qn18070702283550d678dd97acd74ef21f03738da6df7b.jpg', '7.3Íò¹«Àï', '14.20Íò', '24.90Íò')
('±¾Ìï °ÂµÂÈü 2015¿î ¸Ä¿î 2.4L ÖÇÏí°æ', 'https://image1.guazistatic.com/qn180711130840a30521fddd233c163de7e3654a61cae9.jpg', '2014Äê', '21.80Íò', '29.00Íò')
±¾Ìï çÍÖÇ 2015¿î 1.8L CVTÁ½ÇıºÀ»ªĞÍ', 'https://image1.guazistatic.com/qn1807091836217c1529255271f5c292df4070f708a7ba.jpg', '2016Äê', '12.50Íò', '10.70Íò')
('±¾Ìï °ÂµÂÈü 2009¿î 2.4L ÁìĞã°æ', 'https://image.guazistatic.com/gz01180629/15/59/8adcb14cb2bf5473cb7454af15de5b2a.jpg', '3.9Íò¹«Àï', '12.80Íò', '30.70Íò')
('±¾Ìï°ÂµÂÈü 2009¿î 2.4L ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180424/13/10/63bd90a09351f0ff7536eea7a4cd4a33.jpg', '2012Äê', '10.90Íò', '24.90Íò')
('±¾Ìï¸èÊ«Í¼ 2012¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn180519154122efa5866d7a4303ea304fc7a654b03810.jpg', '3.2Íò¹«Àï', '14.00Íò', '28.20Íò')
('±¾Ìï çÍÖÇ 2015¿î 1.8L CVTÁ½ÇıºÀ»ªĞÍ', 'https://image.guazistatic.com/gz01180628/13/20/88be43ca30325e0414c6574b3a47ef2a.jpg', '2016Äê', '12.79Íò', '12.70Íò')
('±¾Ìï ·æ·¶ 2015¿î 1.5L ÊÖ¶¯ºÀ»ª°æ', 'https://image1.guazistatic.com/qn1806211058037979571cba4e21bb9b508d01650c4a16.jpg', '6.2Íò¹«Àï', '6.15Íò', '28.20Íò')
.10Íò')
('±¾Ìï °ÂµÂÈü 2015¿î 2.4L ×ğÏí°æ', 'https://image.guazistatic.com/gz01180628/16/38/63348bb419aef4b7c53f970354563b9e.jpg', '3.8Íò¹«Àï', '20.69Íò', '31.10Íò')
('±¾ÌïCR-V 2017¿î 240TURBO CVTÁ½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn180713190140342c61eadefe407eb48a5b768949c00a.jpg', '8.1Íò¹«Àï', '16.50Íò', '20.90Íò')
('±¾Ìï·æ·¶¾­µä 2011¿î 1.5L ÊÖ¶¯¾«Ó¢Æ·ÖÂ°æ', 'https://image1.guazistatic.com/qn1803261550334a84648e99bc08f82b64646af1c9b04b.jpg', '2015Äê', '4.80Íò', '11.60Íò')
('±¾Ìï ·æ·¶¾­µä 2008¿î 1.5L ×Ô¶¯¾«Ó¢°æ', 'https://image1.guazistatic.com/qn180708154224f2895be4cf9f4c72f0c9a0eeb4239598.jpg', '3.8Íò¹«Àï', '4.20Íò', '16.30Íò')
('±¾Ìï ÑÅ¸ó 2006¿î 2.0L ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180528/11/53/d3d70ef2c20a3807995af56fbad54bb7.jpg', '10.2Íò¹«Àï', '5.00Íò', '23.90Íò')

('±¾Ìï ÁèÅÉ 2016¿î 1.8L CVTºÀ»ª°æ', 'https://image.guazistatic.com/gz01180624/14/11/eff91b23b44898415c9b3745edfd92ad.jpg', '14.1Íò¹«Àï', '10.00Íò', '14.60Íò')
'±¾Ìï ½ÜµÂ 2013¿î 1.8L CVTºÀ»ª°æ 5×ù', 'https://image.guazistatic.com/gz01180629/11/06/22fc91b6836f11c0c0054bf7a2c2c2e3.jpg', '2017Äê', '10.90Íò', '18.90Íò')
('±¾Ìï çÍÖÇ 2015¿î 1.8L CVTÁ½ÇıºÀ»ªĞÍ', 'https://image.guazistatic.com/gz01180627/15/07/0d3e69777f113393dae051bcdf65ad78.jpg', '8.0Íò¹«Àï', '12.20Íò', '17.80Íò')
ò')
('±¾Ìï ÑÅ¸ó 2006¿î 2.0L ±ê×¼°æ', 'https://image1.guazistatic.com/qn180630185741b37a24e21e5ca183a556db0d70be6673.jpg', '2015Äê', '4.80Íò', '22.80Íò')
('±¾ÌïÑÅ¸ó 2016¿î 2.0L ¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180510/16/57/11133a75e9b0fcde5d930cb2cd92fdac.jpg', '2015Äê', '16.58Íò', '20.60Íò')
')
')
('±¾ÌïCR-V 2012¿î 2.0L ËÄÇı¾­µä°æ', 'https://image1.guazistatic.com/qn180318201943bc1a56d1d7086220dcf000bcf3ecd341.jpg', '5.5Íò¹«Àï', '12.60Íò', '23.60Íò')
('±¾Ìï ÑÅ¸ó 2014¿î 2.4L EXN ºÀ»ªµ¼º½°æ', 'https://image1.guazistatic.com/qn1807111929265c28024f689a5da706d764a8e41f7921.jpg', '2014Äê', '14.50Íò', '25.60Íò')
('±¾Ìï Ë¼Óò 2009¿î 1.8L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180710182035823e6fd4840d59a791e238825e5a7a79.jpg', '2013Äê', '6.50Íò', '16.30Íò')
('±¾ÌïÁèÅÉ 2015¿î 1.8L ×Ô¶¯ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180505173455f849963bf68e873ddffc2070aa939935.jpg', '20.9Íò¹«Àï', '8.60Íò', '13.50Íò')
('±¾ÌïCR-V 2012¿î 2.0L Á½Çı¶¼ÊĞ°æ', 'https://image.guazistatic.com/gz01180412/22/33/bd734a2e22d8a6dec3981a6ca4e58a94.jpg', '4.9Íò¹«Àï', '13.00Íò', '21.00Íò')

('±¾ÌïCR-V 2016¿î 2.0L Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn180710114050f2132fce131bc823043d1c221867bb0d.jpg', '6.4Íò¹«Àï', '15.60Íò', '28.60Í('±¾Ì('±¾Ìï ·É¶È 2007¿î 1.5L ÊÖ¶¯±ê×¼°æ', 'https://image1.guazistatic.com/qn1807111304461772f9bf9c36dbf228dd4642d01474a3.jpg', '6.2Íò¹«Àï', '3.00Íò', '11.60Íò')
('±¾Ìï°ÂµÂÈü 2014¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180508/20/16/0b256de5c6ef233a7cf0afd53814e691.jpg', '1.6Íò¹«Àï', '15.50Íò', '27.90Íò')
('±¾Ìï ·É¶È 2014¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn18070900060891e5927bb868f704dfb5cc1d51159820.jpg', '10.6Íò¹«Àï', '6.30Íò', '14.60Íò')
('±¾Ìï Ë¼²¬î£ 2015¿î 2.4L ×ğ¹ó°æ', 'https://image.guazistatic.com/gz01180626/16/19/fe3d79a10df30f02e1fb4a08d9e62971.jpg', '5.2Íò¹«Àï', '15.20Íò', '24.90Íò')
)
('±¾Ìï çÍÖÇ 2015¿î 1.8L CVTÁ½ÇıºÀ»ªĞÍ', 'https://image.guazistatic.com/gz01180630/18/16/6f88ea3d251ae126c8d4c1a825f6fa20.jpg', '2015Äê', '12.00Íò', '17.80Íò')
('±¾Ìï ÁèÅÉ 2013¿î 1.8L ×Ô¶¯ºÀ»ª°æ', 'https://image1.guazistatic.com/qn1807081628162efc8d9e73758fd0fdbf25a42f6732cc.jpg', '2013Äê', '9.20Íò', '14.60Íò')

ò')
('±¾Ìï çÍÖÇ 2015¿î 1.8L CVTÁ½ÇıºÀ»ªĞÍ', 'https://image1.guazistatic.com/qn18070719354654a963d044ee91152993a58e04482195.jpg', '3.3Íò¹«Àï', '12.00Íò', '13.50Íò')
('±¾Ìï Ë¼Óò 2009¿î 1.8L ×Ô¶¯¾­µä°æ', 'https://image1.guazistatic.com/qn18071015112406b8836492ab91ff2461f2351b09cdce.jpg', '6.6Íò¹«Àï', '6.38Íò', '15.00Íò')
('±¾ÌïCR-V 2012¿î 2.4L ËÄÇıºÀ»ª°æ', 'https://image.guazistatic.com/gz01180512/14/28/2acf803e552d8ced4e11e526a3411047.jpg', '3.0Íò¹«Àï', '14.80Íò', '26.00Íò')
('±¾Ìï ÁèÅÉ 2016¿î 1.8L CVTºÀ»ª°æ', 'https://image1.guazistatic.com/qn18070513395086f595c459a69fc2660b3243ace34e76.jpg', '7.2Íò¹«Àï', '10.80Íò', '24.90Íò')
('±¾ÌïCR-V 2015¿î 2.0L Á½Çı¾­µä°æ', 'https://image.guazistatic.com/gz01180630/10/08/57c3d6e40fa546e966f65baa45bfcf61.jpg', '2013Äê', '13.20Íò', '19.50Íò')
('±¾Ìï ÑÅ¸ó 2010¿î 2.0L EX', 'https://image1.guazistatic.com/qn180709105757347480f364a6833872929ce580357a43.jpg', '2018Äê', '8.00Íò', '22.00Íò')
('±¾Ìï ÑÅ¸ó 2016¿î 2.0L ¾«Ó¢°æ', 'https://image1.guazistatic.com/qn180614135600d474e7130e72492ff9ac3944786cd048.jpg', '13.3Íò¹«Àï', '16.00Íò', '20.60Íò')
('±¾ÌïCR-V 2012¿î 2.0L Á½Çı¶¼ÊĞ°æ', 'https://image.guazistatic.com/gz01180319/11/03/91e35c42c266ab699bf5c439be6d62f3.jpg', '2015Äê', '13.00Íò', '21.00Íò')
('±¾Ìï ¸èÊ«Í¼ 2014¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180520/15/51/57ea5c23f877adc4fbdf7155101618e0.jpg', '2010Äê', '17.00Íò', '28.20Íò')
('±¾ÌïCR-V 2007¿î 2.4L ×Ô¶¯ËÄÇı×ğ¹ó°æ', 'https://image1.guazistatic.com/qn1807051148459d3ebc4d04c3a2273903ab0c0d8f7d7c.jpg', '2016Äê', '7.88Íò', '27.40Íò')
('±¾Ìï ÑÅ¸ó 2012¿î 2.0L EX Navi', 'https://image.guazistatic.com/gz01180620/10/58/4ea4ccbfccc3ad2b17ec03b42cd25cfa.jpg', '3.7Íò¹«Àï', '9.50Íò', '24.20Íò')
('±¾Ìï ·æ·¶¾­µä 2012¿î 1.5L ÊÖ¶¯ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180627/10/30/00b40eb8f33bb01b83f77408d07593e6.jpg', '2016Äê', '5.50Íò', '9.70Íò')
('±¾Ìï ÑÅ¸ó 2014¿î 2.4L EX ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180611/14/01/785c3f6cc1b1ba792f991cab9ef369af.jpg', '2017Äê', '14.30Íò', '19.50Íò')
('±¾Ìï°¬Á¦Éğ 2012¿î 2.4L VTi-S×ğ¹ó°æ', 'https://image1.guazistatic.com/qn18031205114642e13b54f6320003277e8c73ad89ec6b.jpg', '2010Äê', '17.00Íò', '34.70Íò')
)

('±¾Ìï°ÂµÂÈü 2009¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn17111913452891ba73acb53b045e023d4e3406c882ed.jpg', '14.0Íò¹«Àï', '11.90Íò', '27.90Íò')
('±¾Ìï ÑÅ¸ó 2015¿î 2.0L LX ÊæÊÊ°æ', 'https://image.guazistatic.com/gz01180626/15/23/7c4e3ec7715b4ffc8230640f7c24f568.jpg', '2.0Íò¹«Àï', '13.40Íò', '19.50Íò')
('±¾Ìï çÍÖÇ 2017¿î 1.8L CVTÁ½ÇıÏÈ·æĞÍ', 'https://image.guazistatic.com/gz01180623/12/02/f62c0de7426a3fc3889f778a19f97e9c.jpg', '2.5Íò¹«Àï', '13.80Íò', '16.70Íò')
('±¾Ìï ÑÅ¸ó 2015¿î 2.0L LXS  ¾«Ó¢°æ', 'https://image.guazistatic.com/gz01180526/11/26/bbc894de41652dd6de9f1a014ed9d4b7.jpg', '2015Äê', '14.00Íò', '20.60Íò')
('±¾Ìï Ë¼²¬î£ 2013¿î 2.4L ºÀ»ª°æ', 'https://image.guazistatic.com/gz01180703/11/15/a020c66fe645fe06c1f5b7d31cda636d.jpg', '2016Äê', '12.30Íò', '25.80Íò')
ò')

('±¾Ìï ·É¶È 2014¿î 1.5L LX ÊÖ¶¯ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180705184545484a17b0a9cf10461bb62f94521f2f15.jpg', '2013Äê', '5.80Íò', '8.00Íò')
('±¾Ìï ÑÅ¸ó 2011¿î 2.4L LX', 'https://image1.guazistatic.com/qn180706124407a2404d0ddb2b52d80907a2a079b35176.jpg', '4.5Íò¹«Àï', '11.50Íò', '23.90Íò')
ò')
('±¾Ìï¸èÊ«Í¼ 2012¿î 2.4L ×ğÏí°æ', 'https://image1.guazistatic.com/qn1803090123538b32d13ebaf1645e8b1e87846df8698e.jpg', '2015Äê', '14.50Íò', '31.10Íò')
('±¾ÌïCR-V 2015¿î 2.4L ËÄÇıºÀ»ª°æ', 'https://image.guazistatic.com/gz01180709/14/28/3a3bff47e6a8ef0dd6cced9d211bcf2e.jpg', '2.1Íò¹«Àï', '16.33Íò', '26.00Íò')
('±¾Ìï °ÂµÂÈü 2015¿î 2.4L ÖÇÏí°æ', 'https://image1.guazistatic.com/qn1806051447047e145ab3cef80f8e8bcf54fc2c8f7cf3.jpg', '2012Äê', '21.00Íò', '29.00Íò')
('±¾Ìï Ë¼²¬î£ 2015¿î 2.4L ×ğ¹ó°æ', 'https://image.guazistatic.com/gz01180605/18/50/dc53447785d6ee7237770551a05e103d.jpg', '5.2Íò¹«Àï', '17.35Íò', '24.90Íò')
('±¾Ìï ÑÅ¸ó 2015¿î 2.0L LX ÊæÊÊ°æ', 'https://image1.guazistatic.com/qn180604170132cebb9279988326d2ca2e8976d7d64d45.jpg', '2013Äê', '13.80Íò', '17.10Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn1807090919223d9b2b40582366bcb353307aa668e89c.jpg', '2011Äê', '9.30Íò', '21.50Íò')
('±¾Ìï °ÂµÂÈü 2007¿î 2.4L ±ê×¼°æ', 'https://image1.guazistatic.com/qn180709172148cce7f71f6efda50b17bdd25225da5c4f.jpg', '2012Äê', '6.50Íò', '24.90Íò')
('±¾ÌïCR-V 2010¿î 2.0L ×Ô¶¯Á½Çı¶¼ÊĞ°æ', 'https://image1.guazistatic.com/qn170329181536042bb9f402e019ac4986634b21dd0c3d.jpg', '9.0Íò¹«Àï', '11.00Íò', '21.50Íò')
('±¾Ìï°ÂµÂÈü 2009¿î 2.4L ºÀ»ª°æ', 'https://image1.guazistatic.com/qn18031214243645f6521547fdb1e2a9f90a855c40142d.jpg', '4.7Íò¹«Àï', '12.50Íò', '27.90Íò')
('±¾Ìï ·É¶È 2016¿î 1.5L LX CVTÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180706213304112c92a81a833d8436d1c99988d3684d.jpg', '2.4Íò¹«Àï', '6.90Íò', '8.90Íò')
('±¾ÌïÑÅ¸ó 2011¿î 2.4L EX', 'https://image.guazistatic.com/gz01180402/10/25/b5402d89b92983166b7a3c472dd44394.jpg', '2010Äê', '10.50Íò', '24.90Íò')
