('现代 全新胜达 2015款 2.4L 自动四驱智能型 5座', 'https://image1.guazistatic.com/qn180708093238c551765cacfe66acb5966ac15bb8a184.jpg', '2015年', '14.68万', '27.10万')
('现代朗动 2012款 1.6L 自动尊贵型', 'https://image1.guazistatic.com/qn18030309200854f137508a4c485e537b2895bd762f53.jpg', '0.5万公里', '8.00万', '14.40万')
('现代索纳塔八 2015款 经典 2.4L 自动豪华版 国V', 'https://image1.guazistatic.com/qn180423164200a1b83f36455bfcad8ebe2efb15aeab90.jpg', '2017年', '11.00万', '23.20万')
('现代途胜 2015款 1.6T 双离合两驱智能型', 'https://image1.guazistatic.com/qn18071219012884488a0d21692f81a8e96a61e98ca325.jpg', '2013年', '11.40万', '19.50万')
('现代ix25 2015款 1.6L 自动两驱智能型GLS', 'https://image1.guazistatic.com/qn180227091015c905bbea6c5e51d9048d1863dfb7c4cd.jpg', '1.4万公里', '10.80万', '15.50万')
('现代 瑞纳 2014款 1.4L 自动智能型GLS', 'https://image.guazistatic.com/gz01180622/10/25/0f33eeb339208f0ffe0c7da198b54b12.jpg', '2014年', '5.60万', '9.40万')
('现代 悦动 2011款 1.6L 自动舒适型', 'https://image.guazistatic.com/gz01180701/12/45/304519cdb8d5a6a968323e4795b7909c.jpg', '2015年', '5.29万', '11.90万')
('现代伊兰特 2007款 1.6L 手动舒适型', 'https://image1.guazistatic.com/qn180515153353061153799e0011dfbd37362335d20a10.jpg', '2015年', '3.00万', '9.70万')
('现代途胜 2015款 1.6T 双离合两驱智能型', 'https://image.guazistatic.com/gz01180513/18/12/8644dc1658780d15d585902e279e6f44.jpg', '2016年', '13.80万', '19.50万')
('现代索纳塔九 2015款 1.6T GLS智能型', 'https://image1.guazistatic.com/qn18032413174633fe349751dd13308a19e4e9dee5f9b5.jpg', '2.4万公里', '13.50万', '21.10万')
('现代 全新胜达 2013款 2.4L 自动两驱智能型', 'https://image1.guazistatic.com/qn180708123153c0b59382498c217f57554d31bf947f18.jpg', '3.7万公里', '12.68万', '27.10万')
('现代 悦动 2010款 1.6L AT GL', 'https://image1.guazistatic.com/qn18071309593536f0f378882a4227bb5eb21453915474.jpg', '4.8万公里', '3.40万', '11.80万')
万')
('现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV', 'https://image.guazistatic.com/gz01180512/19/31/09550ec096c3a1beb9dac6d75fcc962a.jpg', '2016年', '8.30万', '21.4('现代ix35 2015款 2.0L 自动两驱智能型 国V', 'https://image1.guazistatic.com/qn1807090330361977dbc4ab60251573eecb5a5b3c6ed5.jpg', '2013年', '13.00万', '19.20万')
('现代瑞奕 2014款 1.4L 自动GLX', 'https://image.guazistatic.com/gz01180503/10/27/085743c55f954a6b42872426e7f378a4.jpg', '2011年', '5.00万', '9.50万')
('现代 全新胜达 2013款 改款 2.0T 自动四驱顶级型', 'https://image.guazistatic.com/gz01180630/18/17/2a2819dc1ad00abee13de16b3eb593a8.jpg', '2016年', '13.90万', '33.80万')
('现代 索纳塔八 2011款 2.0L 自动豪华版', 'https://image1.guazistatic.com/qn1806262215120f2e3fe19bb93afdfcff32f7d2aa7cd4.jpg', '2016年', '6.90万', '20.60万')
('现代 悦动 2008款 1.6L AT GLS', 'https://image.guazistatic.com/gz01180609/14/51/abe5563b66cbf7bb0c866afc1bc37678.jpg', '13.5万公里', '3.80万', '13.00万')
('现代ix25 2015款 2.0L 自动两驱智能型GLS', 'https://image1.guazistatic.com/qn18061600074441cc822fac2a2e65b7fb2995f58b1f18.jpg', '7.1万公里', '9.98万', '18.10万')
('现代索纳塔八 2014款 2.4L 自动领先版 国V', 'https://image1.guazistatic.com/qn1803261236333e168d2f13d1f0f793c96ae46ed07922.jpg', '2016年', '11.70万', '21.70万')
('现代名图 2014款 1.8L 自动尊贵型DLX', 'https://image.guazistatic.com/gz01180409/17/26/5ab38a200c005dc9ccf769d57b946dca.jpg', '16.1万公里', '10.50万', '17.30万')
('现代途胜 2015款 1.6T 双离合两驱智能型', 'https://image1.guazistatic.com/qn1807090504258f7b9bb2389ac8a3f00ddb6d86e12fe8.jpg', '6.1万公里', '14.00万', '19.50万')
('现代 雅尊 2011款 3.0L 旗舰型(进口)', 'https://image1.guazistatic.com/qn1807121319536835ddfd3e59ff06af93e56516e366d1.jpg', '4.6万公里', '14.50万', '36.10万')
('现代 朗动 2015款 1.6L 自动领先型', 'https://image1.guazistatic.com/qn180627103620264e84c37824b44f2895ffd18c81a03b.jpg', '2017年', '8.40万', '13.90万')
('现代 索纳塔八 2015款 经典 2.4L 自动豪华版 国IV', 'https://image1.guazistatic.com/qn180611065349be4ff1a76229d718d41ab68ee1b984fd.jpg', '4.9万公里', '10.68万', '23.20万')
('现代 索纳塔八 2014款 2.4L 自动豪华版 国IV', 'https://image1.guazistatic.com/qn180603024152e6768a6be0ae0192c4c799cf940a26a0.jpg', '2016年', '11.00万', '22.80万')
('现代 朗动 2016款 1.6L 自动尊贵型', 'https://image1.guazistatic.com/qn1807131027102404c1b8d398015b2b7071e1dbe80122.jpg', '2014年', '8.20万', '13.90万')
('现代 名图 2016款 1.8L 自动尊贵型DLX', 'https://image1.guazistatic.com/qn180530201802ee42d77bc87e6cb1e74c5e1c981fc651.jpg', '2015年', '10.50万', '17.30万')
('现代新胜达 2010款 2.4 豪华版 七座四驱(进口)', 'https://image1.guazistatic.com/qn1804050405470c1f5fc06057b7f38131baae024e3ec0.jpg', '2015年', '10.80万', '29.70万')
('现代朗动 2016款 1.6L 自动尊贵型', 'https://image.guazistatic.com/gz01180407/13/14/182eafcc2c37d9b0153fed5b5d75a3be.jpg', '2.0万公里', '8.08万', '13.90万')
')
40万')
('现代 悦纳 2016款 1.4L 自动活力版SPORT', 'https://image1.guazistatic.com/qn18070814263653282b3d734f9d1a1c604b15b04f98f2.jpg', '5.9万公里', '6.25万', '9.90万')
('现代ix35 2013款 2.4L 自动两驱领先型GLX 国IV', 'https://image1.guazistatic.com/qn1806190458542ddaeb48fab21b72166b66a11a5f820f.jpg', '3.8万公里', '10.00万', '23.20万')
('现代朗动 2015款 1.6L 自动时尚型', 'https://image1.guazistatic.com/qn18022707292861f8ef256a64950d38d929672fc88e68.jpg', '2014年', '7.70万', '12.60万')
('现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV', 'https://image1.guazistatic.com/qn1806150552017b60543f90607b022131abbccfa3ea31.jpg', '2007年', '10.00万', '21.40万')
('现代 名图 2014款 1.8L 自动尊贵型DLX', 'https://image1.guazistatic.com/qn1807121756248834f7d91e8189cd9719bf513f89ee7d.jpg', '6.5万公里', '12.00万', '17.30万')
('现代 朗动 2016款 1.6L 自动尊贵型', 'https://image1.guazistatic.com/qn1806102123367aa77b37c4e05bb6a924f6e354cacf52.jpg', '11.5万公里', '8.50万', '13.90万')
('现代 途胜 2015款 1.6T 双离合两驱智能型', 'https://image.guazistatic.com/gz01180703/19/16/29d64d1d707448d7d859f4c03126946d.jpg', '2011年', '12.50万', '19.50万')
('现代 悦动 2011款 1.6L 自动豪华型', 'https://image1.guazistatic.com/qn18071112323172f1033413be03aedbbbd443f407aea4.jpg', '2010年', '5.18万', '13.10万')
('现代悦动 2011款 1.6L 自动豪华型', 'https://image1.guazistatic.com/qn171226104803954d156a6b2c3c81f1fa62cd351c8cfe.jpg', '8.2万公里', '5.79万', '13.10万')
('现代 全新胜达 2015款 2.4L 自动两驱智能型 5座', 'https://image1.guazistatic.com/qn180620082908f8fb7f33c088b874f1a7557567552349.jpg', '22.7万公里', '15.00万', '26.00万')
('现代索纳塔八 2014款 2.4L 自动豪华版 国V', 'https://image.guazistatic.com/gz01180412/11/28/70c5ad99dfcff27a53742d74d455d87f.jpg', '2015年', '12.50万', '22.80万')
('现代瑞奕 2014款 1.4L 手动GLX', 'https://image.guazistatic.com/gz01180430/22/33/6ce156fab8d4f949f1ea0c6c50cdd62e.jpg', '2015年', '4.50万', '8.70万')
('现代 悦动 2011款 1.6L 自动舒适型', 'https://image1.guazistatic.com/qn180710134031aaa13b4136db721843149786abf8c323.jpg', '2013年', '5.80万', '11.90万')
('现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV', 'https://image1.guazistatic.com/qn180710133707f91ac0866244d64f90c3fe713864eb44.jpg', '22.6万公里', '8.26万', '21.40万')
('现代索纳塔九 2015款 1.6T GS时尚型', 'https://image1.guazistatic.com/qn1803120854539346a754c90d7f61ce9bec11900d0788.jpg', '3.1万公里', '13.00万', '19.50万')
('现代 领动 2016款 1.6L 自动智炫·豪华型', 'https://image1.guazistatic.com/qn18071013064863693927c64ccd5fd43c79fe88137bc7.jpg', '2012年', '8.18万', '14.50万')
('现代朗动 2013款 1.6L 自动尊贵型', 'https://image1.guazistatic.com/qn180321182312835028e036ae4ab04c63f8ccdeb4ebf9.jpg', '2011年', '8.00万', '14.60万')
('现代 名图 2014款 1.8L 手动舒适型GL', 'https://image.guazistatic.com/gz01180604/18/26/3dd795ca1943ea9dd1c072f91e312795.jpg', '7.4万公里', '8.68万', '14.10万')
('现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV', 'https://image1.guazistatic.com/qn180713170952679b3a92b5b15c1400fc55b5df58fd07.jpg', '10.2万公里', '8.80万', '21.40万')
('现代 名图 2016款 1.6T 自动智能型GLS', 'https://image.guazistatic.com/gz01180701/16/18/8b90e758c546bf5dcd8eff1139dac09b.jpg', '5.6万公里', '11.20万', '17.30万')
('现代ix25 2015款 1.6L 自动两驱尊贵型DLX', 'https://image1.guazistatic.com/qn180709051943b3cfdf64af22059500423ca7d446f5d5.jpg', '7.0万公里', '10.00万', '17.00万')
('现代索纳塔八 2014款 2.0L 自动尊贵版', 'https://image1.guazistatic.com/qn18030315345998bdceb366c90d5d9f6e56e9ec3291d2.jpg', '7.9万公里', '14.50万', '21.60万')
('现代途胜 2015款 1.6T 双离合两驱智能型', 'https://image1.guazistatic.com/qn1805142206043a7d13601119885a6d7f0caa02c1ceb7.jpg', '2016年', '13.40万', '19.50万')
('现代全新胜达 2013款 2.4L 自动两驱智能型', 'https://image1.guazistatic.com/qn18051416165570664279d909a23f204ebd0717806f49.jpg', '2014年', '14.80万', '27.10万')
('现代悦动 2011款 1.6L 手动舒适型', 'https://image1.guazistatic.com/qn18041312441882a7459504c9a67be7ed81a4b6c0471c.jpg', '2016年', '4.20万', '10.80万')
('现代伊兰特 2011款 1.6L 自动舒适型', 'https://image1.guazistatic.com/qn1805062037023ee9a4955e2cc62c1681318227f4ada8.jpg', '2010年', '4.00万', '10.70万')
('现代悦动 2011款 1.6L 手动舒适型', 'https://image1.guazistatic.com/qn180510115704d50258ec200c8f0e8d7b419b8cf9bc61.jpg', '4.3万公里', '3.50万', '10.80万')
('现代 新胜达 2010款 2.4 至尊版 七座四驱(进口)', 'https://image1.guazistatic.com/qn18071313551090877a9c4745347497f5a14ff7199403.jpg', '2010年', '9.00万', '30.80万')
('现代 伊兰特 2011款 1.6L 手动舒适型', 'https://image1.guazistatic.com/qn1807131104265bdb4702e16a2162d3f5c7278e73d62e.jpg', '4.2万公里', '2.00万', '9.70万')
('现代名图 2014款 1.8L 自动智能型GLS', 'https://image1.guazistatic.com/qn180318151311bc2c9f73fca56032ff29fc10a424cabf.jpg', '1.2万公里', '9.98万', '16.30万')
('现代伊兰特 2008款 1.6L 手动豪华贵雅版', 'https://image.guazistatic.com/gz01180519/16/55/a0a17d95c97bf885061b73bf92be60a8.jpg', '27.6万公里', '2.48万', '11.10万')
('现代途胜 2015款 1.6T 双离合两驱智能型', 'https://image1.guazistatic.com/qn180506111051680d8ea45bdd813b7ff9b5a84e89c8cd.jpg', '2016年', '15.00万', '19.50万')
('现代ix35 2012款 2.0L 自动两驱精英版GLS', 'https://image1.guazistatic.com/qn1807061028057f2ae238f7c132b365a23ea91a0f7555.jpg', '12.2万公里', '8.30万', '21.30万')
('现代 全新胜达 2013款 改款 2.4L 自动四驱尊贵型', 'https://image.guazistatic.com/gz01180621/11/24/6448a28a1196454aaba043ee29d96ea8.jpg', '2016年', '14.50万', '31.30万')
('现代途胜 2015款 1.6T 双离合两驱智能型', 'https://image1.guazistatic.com/qn180515155735d0121fb1e3f0fc9265922e8e505a2be8.jpg', '2.8万公里', '13.30万', '19.50万')
('现代 索纳塔八 2013款 2.4L 自动领先版 国IV', 'https://image1.guazistatic.com/qn180617230325351107448921cb67b6df1923714ab3c4.jpg', '2011年', '8.85万', '21.70万')
('现代瑞纳 2014款 1.4L 自动时尚型GS', 'https://image.guazistatic.com/gz01180409/12/05/ede587717bc7b23017abf31a6b5ec51e.jpg', '2015年', '6.00万', '8.90万')
('现代 索纳塔八 2013款 2.4L 自动豪华版 国IV', 'https://image1.guazistatic.com/qn180707180848aca080a7b4f6fd391243f4741d0bb2cc.jpg', '1.5万公里', '9.00万', '22.80万')
('现代全新胜达 2015款 2.4L 自动四驱智能型 5座', 'https://image1.guazistatic.com/qn180303032829b32f2161f5c4f669fa753cb9f6ced948.jpg', '8.8万公里', '18.80万', '27.10万')
('现代 朗动 2016款 1.6L 自动智能型', 'https://image.guazistatic.com/gz01180624/13/12/ccadce95300cbf39ee3d9684f6e807b6.jpg', '13.0万公里', '7.50万', '12.60万')
('现代ix35 2012款 2.0L 自动两驱精英版GLS', 'https://image.guazistatic.com/gz01180630/12/15/14899c6670b5765936fa0fd80c1afa28.jpg', '5.5万公里', '7.81万', '21.30万')
('现代 瑞纳 2014款 1.4L 自动智能型GLS', 'https://image1.guazistatic.com/qn180712211746e85bcca508716e8fb17749bb4dcdcf2a.jpg', '2011年', '5.00万', '9.40万')
('现代ix35 2012款 2.0L 自动两驱精英版GLS', 'https://image1.guazistatic.com/qn180126201517b592c6b505694f9749bdf641c3bc52ca.jpg', '2015年', '10.00万', '21.30万')
('现代索纳塔八 2014款 2.4L 自动领先版 国V', 'https://image1.guazistatic.com/qn1803191008567c5057ca3f3f9d732a08efa738463acc.jpg', '2016年', '12.10万', '21.70万')
('现代悦动 2008款 1.6L AT GL', 'https://image.guazistatic.com/gz01180419/16/21/0756c5cb24146980a5ff1f2df62f5c55.jpg', '20.5万公里', '4.00万', '11.80万')
('现代全新胜达 2013款 2.4L 自动两驱智能型', 'https://image1.guazistatic.com/qn1805072129273a006138c7993cbac4b0aecc87b9b723.jpg', '5.7万公里', '17.50万', '27.10万')
('现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV', 'https://image1.guazistatic.com/qn180405190056d88a8cffbcee76dcc80576d3650c5252.jpg', '1.8万公里', '8.80万', '21.40万')
('现代 途胜 2015款 1.6T 双离合两驱智能型', 'https://image.guazistatic.com/gz01180601/11/46/ae2e7dab23afe3cae2d0c429ff8c160c.jpg', '2015年', '12.80万', '19.50万')
('现代朗动 2016款 1.6L 自动尊贵型', 'https://image1.guazistatic.com/qn1803201103032c69f64fc6a98b978ac7f3f5869b8541.jpg', '2010年', '8.80万', '13.90万')
('现代ix25 2015款 1.6L 自动两驱尊贵型DLX', 'https://image.guazistatic.com/gz01180529/12/59/69b1fc1702797b399545ba03d340606b.jpg', '6.1万公里', '10.80万', '17.00万')
('现代ix35 2015款 2.0L 自动两驱智能型 国V', 'https://image1.guazistatic.com/qn18033114352670556f56292c0dd19ae7cbfda4f904b9.jpg', '16.8万公里', '11.70万', '19.20万')
('现代名图 2014款 1.8L 自动智能型GLS', 'https://image.guazistatic.com/gz01180331/12/18/53215510301e567bc58e238227eccca0.jpg', '2016年', '10.00万', '16.30万')
('现代名图 2016款 1.8L 自动智能型GLS', 'https://image.guazistatic.com/gz01180401/12/14/b92a7c7c80abe9457ced7a1edd842a05.jpg', '3.4万公里', '10.00万', '16.30万')
('现代朗动 2015款 1.8L 手动尊贵型', 'https://image1.guazistatic.com/qn1801202132221bb09e255a139b7e3a92f669bd2cdb9f.jpg', '2015年', '7.50万', '15.20万')
('现代 索纳塔九 2015款 1.6T GLS智能型', 'https://image1.guazistatic.com/qn180321171914cb0385b5fefd59cb80d72889368f8f98.jpg', '2.8万公里', '13.00万', '21.10万')
('现代名图 2014款 1.8L 自动智能型GLS', 'https://image1.guazistatic.com/qn1804141840259ac0a0820ccc7a16fccab5061a6316e9.jpg', '2014年', '9.20万', '16.30万')
('现代朗动 2012款 1.6L 自动时尚型', 'https://image.guazistatic.com/gz01180402/16/38/2b30dc9a8ee581511770887073e72fc5.jpg', '3.0万公里', '7.00万', '12.60万')
