('°ÂµÏA6L 2016¿î TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180303031343872769cba23a951de4c88b04e036c4d7.jpg', '2016Äê', '33.00Íò', '45.10Íò')
('°ÂµÏQ5 2012¿î 2.0TFSI ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180408/17/05/c0a691c832664834d30f836737634c1a.jpg', '7.2Íò¹«Àï', '21.50Íò', '52.30Íò')
('°ÂµÏA3 2016¿î Limousine 35 TFSI ½øÈ¡ĞÍ', 'https://image1.guazistatic.com/qn180701035100f48a67999fab7df9cf5a773dc499f30f.jpg', '2017Äê', '15.00Íò', '20.70Íò')
('°ÂµÏQ5 2015¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn1806200233151bfc5334446a7e4408606dac255e2e18.jpg', '2013Äê', '27.80Íò', '46.80Íò')
('°ÂµÏA8L 2014¿î A8L 45 TFSI quattroºÀ»ªĞÍ(½ø¿Ú)', 'https://image.guazistatic.com/gz01180414/17/18/9d9d07875f4ff8c4ffd61cc5ed95055e.jpg', '2011Äê', '68.00Íò', '110.90Íò')
('°ÂµÏA4L 2015¿î 35 TFSI ×Ô¶¯ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180712000622c77a1f5d209cafb2335a3d31db4c4942.jpg', '1.4Íò¹«Àï', '18.07Íò', '36.10Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ½øÈ¡ĞÍ', 'https://image1.guazistatic.com/qn180703124958fd2e1dab8f8941f96c8b2f30237c7e97.jpg', '2016Äê', '22.80Íò', '41.60Íò')
('°ÂµÏA6L 2011¿î 2.0 TFSI ×Ô¶¯±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn180605074501c91d1d809471689fd0fb70f528e7b09f.jpg', '2013Äê', '15.00Íò', '42.30Íò')
('°ÂµÏA5 2012¿î 2.0TFSI Coupe quattro(½ø¿Ú)', 'https://image1.guazistatic.com/qn18070504081527000872ca1382b33fce04cbdcfb6b46.jpg', '2.2Íò¹«Àï', '23.00Íò', '62.70Íò')
('°ÂµÏQ7 2010¿î 3.6 FSI quattro ¼¼ÊõĞÍ(½ø¿Ú)', 'https://image.guazistatic.com/gz01180619/12/12/e109163cbe649a7efea42abf12ab3a0c.jpg', '2013Äê', '23.80Íò', '95.00Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180312200903f97c3614d9a7313bb016c775a8c0bc69.jpg', '5.5Íò¹«Àï', '27.50Íò', '46.40Íò')
('°ÂµÏA4L 2013¿î 35 TFSI ×Ô¶¯±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn1806260256226dfabe6c3454f3d75f409892df8a64b1.jpg', '1.9Íò¹«Àï', '17.00Íò', '33.60Íò')
('°ÂµÏQ5 2012¿î 2.0TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180306204154bc0fcaaf58d4b6847e0cf7dc32b9e8a0.jpg', '10.4Íò¹«Àï', '22.00Íò', '46.40Íò')
('°ÂµÏA3 2016¿î Sportback 35 TFSI ÁìÓ¢ĞÍ', 'https://image1.guazistatic.com/qn180701000405fa56691ee35d77d77739ee64ea3c325f.jpg', '6.9Íò¹«Àï', '15.88Íò', '22.70Íò')
('°ÂµÏA5 2010¿î 2.0TFSI Sportback ºÀ»ªĞÍ(½ø¿Ú)', 'https://image1.guazistatic.com/qn180605201939985b4b0a92f02935769f27023bfc0e45.jpg', '2017Äê', '16.88Íò', '62.70Íò')
('°ÂµÏQ3 2015¿î 30 TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1807121804563a1c4a4aa2f77334ad3d22bb6b6630a6.jpg', '10.5Íò¹«Àï', '16.99Íò', '31.50Íò')
('°ÂµÏA4L 2013¿î 35 TFSI ×Ô¶¯ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180618/20/56/025e8a19c7a7d465b3cd4750cb299a05.jpg', '2014Äê', '18.80Íò', '35.80Íò')
('°ÂµÏA4L 2013¿î 35 TFSI ×Ô¶¯ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1807081516222323bcc74961121d4f22d38da6ff0ff1.jpg', '2015Äê', '20.00Íò', '35.80Íò')
('°ÂµÏS3 2015¿î S3 2.0T Limousine(½ø¿Ú)', 'https://image.guazistatic.com/gz01180614/15/49/b292fecdfb33db285e793908218dccff.jpg', '2011Äê', '28.00Íò', '43.40Íò')
('°ÂµÏQ3 2015¿î 35 TFSI ½øÈ¡ĞÍ', 'https://image1.guazistatic.com/qn1803251220488881238e479ef8c76a12b3356854189c.jpg', '2011Äê', '19.20Íò', '31.50Íò')
('°ÂµÏTTS 2013¿î TTS Coupe 2.0TFSI quattro(½ø¿Ú)', 'https://image.guazistatic.com/gz01180701/10/54/2e416a0ca2543d87809a16da589f42ba.jpg', '1.9Íò¹«Àï', '26.80Íò', '71.90Íò')
('°ÂµÏA6L 2016¿î 30 FSI ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180529/15/48/a817b7f18cdbbfc4bdd4601bcc7d56e9.jpg', '15.3Íò¹«Àï', '31.50Íò', '50.90Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image.guazistatic.com/gz01180421/17/08/6ec58533549bd92d515664db3f1fec99.jpg', '2013Äê', '23.60Íò', '46.40Íò')
('°ÂµÏQ3 2017¿î 35 TFSI Ê±ÉĞĞÍ', 'https://image.guazistatic.com/gz01180614/13/54/7f92467a9848303cf98c78248dd2337e.jpg', '1.9Íò¹«Àï', '22.00Íò', '30.30Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180122144246b16ab13e5acd53b2ea8fe41ce5688191.jpg', '6.4Íò¹«Àï', '27.00Íò', '46.40Íò')
('°ÂµÏQ5 2015¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image.guazistatic.com/gz01180409/14/33/3b66a7148d404a779e79a3543babcea9.jpg', '10.5Íò¹«Àï', '30.00Íò', '46.80Íò')
('°ÂµÏA4L 2015¿î 35 TFSI ×Ô¶¯ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1806280420166706b76b3861a544d340aa7c16d22988.jpg', '2016Äê', '23.00Íò', '36.10Íò')
('°ÂµÏQ3 2015¿î 35 TFSI quattro ¼¼ÊõĞÍ', 'https://image.guazistatic.com/gz01180422/13/32/be118f9c70102ec6c91df4f19a47c62c.jpg', '2014Äê', '21.00Íò', '36.20Íò')
('°ÂµÏQ3 2013¿î 35 TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180317141229076ff659f90f6607814c9ac8a43bbee6.jpg', '2015Äê', '20.00Íò', '34.30Íò')
('°ÂµÏQ5 2017¿î Plus 40 TFSI ¼¼ÊõĞÍ', 'https://image.guazistatic.com/gz01180620/11/51/f614f834e7b2a8f7c8e10fd380e03431.jpg', '2018Äê', '30.50Íò', '46.40Íò')
('°ÂµÏQ5 2012¿î 2.0TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn18071212185899bcfad58f6c49ff866c7c03b2591321.jpg', '11.6Íò¹«Àï', '18.70Íò', '52.30Íò')
('°ÂµÏQ5 2016¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180630212229fb2303f4334339b6c3beff7a5b7fc6cc.jpg', '4.1Íò¹«Àï', '29.00Íò', '46.40Íò')
('°ÂµÏA4L 2015¿î 35 TFSI °ÙÍò¼ÍÄîÊæÏí°æĞÍ', 'https://image.guazistatic.com/gz01180611/11/38/f6127b0f6dc10b588e306c2eae3df1d1.jpg', '2014Äê', '20.00Íò', '34.90Íò')
('°ÂµÏA3 2012¿î Sportback 1.4T ºÀ»ªĞÍ(½ø¿Ú)', 'https://image.guazistatic.com/gz01180512/20/24/32160e36053d7f64c475686a33d0da9d.jpg', '1.1Íò¹«Àï', '14.00Íò', '31.40Íò')
('°ÂµÏA6L 2016¿î TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn1803171803458c147ae1820a428b867321dc718cb2bc.jpg', '7.0Íò¹«Àï', '34.90Íò', '45.10Íò')
('°ÂµÏA6L 2017¿î TFSI ¼¼ÊõĞÍ', 'https://image.guazistatic.com/gz01180703/17/15/de14d3bf3a8ad98e8dfc8da2f9925771.jpg', '0.6Íò¹«Àï', '31.00Íò', '45.50Íò')
('°ÂµÏA4 2014¿î 40 TFSI allroad quattro plus°æ(½ø¿Ú)', 'https://image.guazistatic.com/gz01180703/17/18/448629f81a414446e8d8278af47289f4.jpg', '2015Äê', '28.88Íò', '45.40Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn171212235103457990987bb29c641dfb710f92995e19.jpg', '2017Äê', '29.00Íò', '46.40Íò')
('°ÂµÏA3 2018¿î 30ÖÜÄêÄêĞÍ Limousine 35 TFSI Ê±ÉĞĞÍ', 'https://image.guazistatic.com/gz01180527/13/51/527e043b0e56c0413f51040e7efa6fad.jpg', '2.6Íò¹«Àï', '17.80Íò', '23.90Íò')
('°ÂµÏA6L 2015¿î TFSI °ÙÍò¼ÍÄîÖÇÁìĞÍ', 'https://image.guazistatic.com/gz01180523/17/04/3d38d9614592ee3d959c62bf2dbce326.jpg', '2011Äê', '29.00Íò', '43.20Íò')

('°ÂµÏA1 2016¿î 30 TFSI Sportback S LineÔË¶¯°æ(½ø¿Ú)', 'https://image1.guazistatic.com/qn180705134425b5f3602bad83597128bb6455cad45d78.jpg', '3.3Íò¹«Àï', '15.98Íò', '23.70Íò')
('°ÂµÏA6L 2016¿î TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn1807121030508fcac4babef9c88928cb600872499145.jpg', '2010Äê', '31.00Íò', '45.10Íò')
('°ÂµÏA3 2016¿î Limousine 35 TFSI ·çÉĞĞÍ', 'https://image1.guazistatic.com/qn1804162045334d762bedb5d092c672242ff474a77450.jpg', '2018Äê', '16.00Íò', '25.20Íò')
('°ÂµÏA4L 2009¿î 2.0 TFSI ±ê×¼ĞÍ', 'https://image.guazistatic.com/gz01180611/10/36/ec0a003cc148b190bd9b762f54eba480.jpg', '11.3Íò¹«Àï', '10.30Íò', '32.40Íò')
('°ÂµÏQ3 2013¿î 35 TFSI quattro ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180427/13/48/43996cb26e933a74ea50311b6f9a1187.jpg', '10.6Íò¹«Àï', '17.98Íò', '38.70Íò')
('°ÂµÏQ3 2013¿î 40 TFSI quattro ºÀ»ªĞÍ', 'https://image1.guazistatic.com/qn171115122444c635bcce1ebb9c8e1d21d0b583281d7b.jpg', '0.9Íò¹«Àï', '23.00Íò', '46.50Íò')
('°ÂµÏQ5 2012¿î 2.0TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180705102540aa35ef2fe34645655e51e135de623980.jpg', '2012Äê', '17.50Íò', '46.40Íò')
('°ÂµÏQ5 2015¿î 40 TFSI ½øÈ¡ĞÍ', 'https://image1.guazistatic.com/qn1803171535033a3937b7670b3ec0ba94d2b39fbe48cf.jpg', '3.1Íò¹«Àï', '28.60Íò', '42.10Íò')
('°ÂµÏA4L 2016¿î 35 TFSI µä²Ø°æ ×Ô¶¯±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn180617175218c4f1596ee7c28d4697a9c98de04e9454.jpg', '0.4Íò¹«Àï', '22.80Íò', '34.00Íò')
('°ÂµÏA4L 2016¿î 30 TFSI µä²Ø°æ ×Ô¶¯ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180613/15/00/a9ad520531910148cd304e8863605455.jpg', '2014Äê', '19.30Íò', '31.50Íò')
('°ÂµÏA6L 2011¿î 2.4L ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn18050713524666744da6b3f23015e3dfe16bc4227b04.jpg', '18.8Íò¹«Àï', '18.60Íò', '51.60Íò')
('°ÂµÏA4L 2013¿î 30 TFSI ×Ô¶¯ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180611/11/11/89fc0068799e1c6b60d428feac661a61.jpg', '2014Äê', '16.50Íò', '31.60Íò')
('°ÂµÏQ7 2013¿î 40 TFSI ¼¼ÊõĞÍ(½ø¿Ú)', 'https://image1.guazistatic.com/qn17122023040518fceb5f93a93dd68a95dc273c2fca0b.jpg', '2017Äê', '42.00Íò', '118.90Íò')
('°ÂµÏA6L 2012¿î TFSI ±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn180119003020566d72e8b38f86a73d277f51256903c2.jpg', '2012Äê', '23.00Íò', '44.50Íò')
('°ÂµÏA6L 2012¿î TFSI ±ê×¼ĞÍ', 'https://image.guazistatic.com/gz01180531/14/34/21dddcdba0916cc5b5b99421480d0ec3.jpg', '2017Äê', '22.60Íò', '44.50Íò')
('°ÂµÏA8L 2011¿î A8L 3.0 TFSI quattroÊæÊÊĞÍ(245kW)(½ø¿Ú)', 'https://image1.guazistatic.com/qn180306034535bf08e07755d4bb5ccc2d76fa7c1cec9a.jpg', '8.3Íò¹«Àï', '35.80Íò', '126.50Íò')
('°ÂµÏQ3 2016¿î 30 TFSI Ê±ÉĞĞÍ', 'https://image1.guazistatic.com/qn1802221800551083f295930e399c29f538a70602a193.jpg', '9.6Íò¹«Àï', '18.50Íò', '28.10Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn170919143011e436f11d12ad4a8df90b6dd96f7b8fbc.jpg', '1.4Íò¹«Àï', '30.00Íò', '46.40Íò')
('°ÂµÏA4L 2016¿î 35 TFSI µä²Ø°æ ×Ô¶¯±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn1806091633493d84fb56002e288bda3ac7fb30beef20.jpg', '5.1Íò¹«Àï', '21.80Íò', '34.00Íò')
('°ÂµÏQ5 2015¿î 40 TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180607094953af6d163df7928515eae0e57ff802a6a7.jpg', '2015Äê', '30.46Íò', '52.70Íò')
('°ÂµÏA6L 2015¿î TFSI °ÙÍò¼ÍÄîÖÇÁìĞÍ', 'https://image.guazistatic.com/gz01180616/16/41/0fed533585e6ea464e7af1d605421d5d.jpg', '3.4Íò¹«Àï', '27.48Íò', '43.20Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn1705231805370d09bd9c57d0b5954b464606bb4708f3.jpg', '2012Äê', '30.20Íò', '46.40Íò')
('°ÂµÏA4L 2015¿î 35 TFSI ×Ô¶¯±ê×¼ĞÍ', 'https://image.guazistatic.com/gz01180426/12/30/15d65479abb1e559579f0b6151a922a2.jpg', '2012Äê', '20.50Íò', '34.00Íò')
('°ÂµÏA3 2010¿î Sportback 1.4T ºÀ»ªĞÍ(½ø¿Ú)', 'https://image1.guazistatic.com/qn180507053055e1cf6b3e5869e7fe5e9b0b122b141952.jpg', '2007Äê', '9.20Íò', '31.40Íò')
('°ÂµÏA3 2014¿î Limousine 35 TFSI ×Ô¶¯½øÈ¡ĞÍ', 'https://image1.guazistatic.com/qn1807112059058676ced87ca7977df9c6599085f78a4a.jpg', '2010Äê', '13.80Íò', '22.30Íò')
40Íò')
('°ÂµÏQ7 2013¿î 35 TFSI ½øÈ¡ĞÍ(½ø¿Ú)', 'https://image.guazistatic.com/gz01180612/19/04/dabc48b72064bc0b4cb2e61833724cba.jpg', '2010Äê', '35.00Íò', '89.10Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ½øÈ¡ĞÍ', 'https://image.guazistatic.com/gz01180622/13/37/bb37ed4e4d3c53af28aafa0bb10ade51.jpg', '7.5Íò¹«Àï', '26.00Íò', '41.60Íò')
('°ÂµÏQ3 2015¿î 30 TFSI ½øÈ¡ĞÍ', 'https://image1.guazistatic.com/qn180711155941a830ec20bf5fa4a9b325194091937f9a.jpg', '2009Äê', '16.00Íò', '29.00Íò')
('°ÂµÏA6L 2016¿î 45 TFSI quattro ÔË¶¯ĞÍ', 'https://image1.guazistatic.com/qn180309024948ea89ba87c81a3c88520dad52631ed3ce.jpg', '16.6Íò¹«Àï', '37.00Íò', '57.00Íò')
('°ÂµÏA6L 2017¿î TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180302003547400968bc4b7f4932db41e9de37fdf131.jpg', '11.5Íò¹«Àï', '34.80Íò', '45.50Íò')
('°ÂµÏA7 2014¿î 35 FSI quattro ¼¼ÊõĞÍ(½ø¿Ú)', 'https://image1.guazistatic.com/qn1712252340469aa1c3fd2d05b7824e551ba900ec0e74.jpg', '8.5Íò¹«Àï', '40.00Íò', '79.00Íò')
('°ÂµÏA6L 2014¿î 30 FSI ºÀ»ªĞÍ', 'https://image.guazistatic.com/gz01180604/14/11/c08d9a5b6df4329b67c0763ff21e03f8.jpg', '17.8Íò¹«Àï', '35.00Íò', '55.00Íò')
('°ÂµÏA6L 2018¿î 30ÖÜÄêÄêĞÍ 30 FSI ·çÉĞĞÍ', 'https://image1.guazistatic.com/qn180317184226404d7169120904a05cc93391e87aa3af.jpg', '2012Äê', '40.00Íò', '50.30Íò')
('°ÂµÏA6L 2014¿î 35 FSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1711071256416045e311e8ca44058e26e5c16537781d.jpg', '2015Äê', '33.80Íò', '59.90Íò')
('°ÂµÏA6L 2016¿î TFSI ÔË¶¯ĞÍ', 'https://image.guazistatic.com/gz01180329/19/55/a0db65beea32608ce41fa30be0fc17a6.jpg', '14.8Íò¹«Àï', '33.80Íò', '50.10Íò')
('°ÂµÏA3 2013¿î Sportback 30 TFSI ÊæÊÊĞÍ(½ø¿Ú)', 'https://image1.guazistatic.com/qn180506215748c929ba88e2c5dbb2d05b2d48dcbf06f4.jpg', '2010Äê', '13.00Íò', '29.10Íò')
('°ÂµÏQ3 2013¿î 35 TFSI quattro ºÀ»ªĞÍ', 'https://image1.guazistatic.com/qn180705124306e2373aa4fb7ef1803b073b7992af2dc2.jpg', '2016Äê', '16.00Íò', '43.10Íò')
('°ÂµÏA4L 2013¿î 35 TFSI ×Ô¶¯ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180612022743985237c186e305c5895cce969878fb36.jpg', '2016Äê', '19.00Íò', '35.80Íò')
('°ÂµÏA5 2014¿î Sportback 45 TFSI quattro(½ø¿Ú)', 'https://image1.guazistatic.com/qn170406125847258f667e726bd7a6c6afc9f5cea2b9c4.jpg', '8.3Íò¹«Àï', '32.00Íò', '63.50Íò')
('°ÂµÏA4L 2010¿î 2.0 TFSI ±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn1807121012409bec3a54efd8523cb79e093e94107bc4.jpg', '2015Äê', '10.79Íò', '33.60Íò')
('°ÂµÏA6L 2012¿î 30 FSI ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180602/11/02/bc57c91a275e7584d5ec4add7fcdc0c5.jpg', '7.0Íò¹«Àï', '24.00Íò', '51.30Íò')
('°ÂµÏQ7 2013¿î 35 TFSI ½øÈ¡ĞÍ(½ø¿Ú)', 'https://image1.guazistatic.com/qn1712151324204ab3b41ac4c999845d0a3213fbc601d3.jpg', '17.0Íò¹«Àï', '37.00Íò', '89.10Íò')
('°ÂµÏA3 2016¿î Limousine 35 TFSI ·çÉĞĞÍ', 'https://image.guazistatic.com/gz01180624/10/23/359af92a4c892e34a59028e44fcf28c2.jpg', '14.2Íò¹«Àï', '15.00Íò', '25.20Íò')
('°ÂµÏQ5 2015¿î 40 TFSI ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180607/17/29/d526d0e281b37dec3e6ca87db9c66782.jpg', '2.9Íò¹«Àï', '34.00Íò', '52.70Íò')
('°ÂµÏA4L 2013¿î 35 TFSI ×Ô¶¯±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn180714000359d4b39a0c0215d41f785d819d56364a48.jpg', '2014Äê', '15.80Íò', '33.60Íò')
('°ÂµÏA3 2015¿î Limousine 35 TFSI °ÙÍò¼ÍÄîÖÇÁìĞÍ', 'https://image1.guazistatic.com/qn1712011912184d48f79170ef7228c7c435eb6097ef80.jpg', '2008Äê', '22.00Íò', '25.40Íò')
('°ÂµÏQ5 2016¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180709101914930a8cf5b0ef0074d0a502772d0410a8.jpg', '2010Äê', '33.00Íò', '46.40Íò')
('°ÂµÏA6L 2014¿î 30 FSI ¼¼ÊõĞÍ', 'https://image.guazistatic.com/gz01180701/11/06/e5aa684579321387df5d3f6a04600ac0.jpg', '6.6Íò¹«Àï', '29.00Íò', '46.60Íò')
('°ÂµÏA4L 2013¿î 35 TFSI ×Ô¶¯±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn180707064946b40576a9095a2e3446f564a547753183.jpg', '2017Äê', '17.00Íò', '33.60Íò')
('°ÂµÏA3 2013¿î Sportback 35 TFSI ºÀ»ªĞÍ(½ø¿Ú)', 'https://image1.guazistatic.com/qn18071111101233e01fbd768e11f2d029ba30b8af6c18.jpg', '2013Äê', '12.00Íò', '33.50Íò')
('°ÂµÏQ7 2016¿î 45 TFSI S lineÔË¶¯ĞÍ(½ø¿Ú)', 'https://image.guazistatic.com/gz01180510/17/55/acb22509f2c1d1f665dabd45f7406a74.jpg', '17.0Íò¹«Àï', '80.00Íò', '98.80Íò')
('°ÂµÏA3 2016¿î Limousine 35 TFSI ½øÈ¡ĞÍ', 'https://image1.guazistatic.com/qn1712171252459d219e573fd5468a91e15290151f425d.jpg', '8.6Íò¹«Àï', '20.00Íò', '20.70Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn1806022245475718d1f8668444ed088ad3e66baf3355.jpg', '3.3Íò¹«Àï', '27.00Íò', '52.30Íò')
('°ÂµÏQ5 2011¿î 2.0TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180522221958d459873289bb850891bc1724356aed0e.jpg', '2016Äê', '23.80Íò', '51.60Íò')
('°ÂµÏA3 2014¿î Sportback 35 TFSI ×Ô¶¯ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180617/15/19/138fb5696acf4396f326e694920d53c3.jpg', '10.5Íò¹«Àï', '14.90Íò', '27.00Íò')
('°ÂµÏA3 2016¿î Limousine 35 TFSI ÁìÓ¢ĞÍ', 'https://image.guazistatic.com/gz01180523/17/44/d8bb18d9cedf97e35a49a5b796933e82.jpg', '2010Äê', '17.75Íò', '23.40Íò')
('2015¿î°ÂµÏQ5  40TFSIÄÏ·½°æ', 'https://image1.guazistatic.com/qn17070517141756ca201b5648ab58654a0879307da3b6.jpg', '2018Äê', '31.00Íò', '31.50Íò')
('°ÂµÏA4L 2017¿î 40 TFSI Ê±ÉĞĞÍ', 'https://image.guazistatic.com/gz01180703/17/24/c596b3e601e435a65a3a980f5def2e78.jpg', '3.5Íò¹«Àï', '25.00Íò', '36.90Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180709190754f1bbf1c3fc013cfcd22bb15f3cb964c3.jpg', '2012Äê', '27.00Íò', '46.40Íò')
('°ÂµÏQ3 2015¿î 30 TFSI ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180604/18/05/a2d857b764ff7a4876b795306bdcb1d5.jpg', '12.6Íò¹«Àï', '18.80Íò', '31.50Íò')
('°ÂµÏQ7 2011¿î 3.0 TFSI ½øÈ¡ĞÍ(200kW)(½ø¿Ú)', 'https://image1.guazistatic.com/qn171231135516864394999adb499146f3eceded922560.jpg', '2012Äê', '30.00Íò', '88.50Íò')
('°ÂµÏA6L 2015¿î TFSI °ÙÍò¼ÍÄîÖÇÁìĞÍ', 'https://image1.guazistatic.com/qn1805121523322e08a0c9a0d0be63c9b4c3a506541375.jpg', '10.5Íò¹«Àï', '28.00Íò', '43.20Íò')
('°ÂµÏA6L 2016¿î TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180530223430a93f945aa1b9adf8801abfc702b33317.jpg', '2017Äê', '29.50Íò', '45.10Íò')
('°ÂµÏA6L 2012¿î TFSI ÊæÊÊĞÍ', 'https://image.guazistatic.com/gz01180629/15/43/858a31e012886dd3cbb80b79aa67da93.jpg', '2015Äê', '20.82Íò', '48.50Íò')
('°ÂµÏQ5 2017¿î 40 TFSI ¼¼ÊõĞÍ', 'https://image.guazistatic.com/gz01180624/09/48/e7eb301b12b90200aeae2dc8c0f8fd71.jpg', '6.8Íò¹«Àï', '32.00Íò', '46.40Íò')
('°ÂµÏA3 2016¿î Sportback 35 TFSI ÁìÓ¢ĞÍ', 'https://image1.guazistatic.com/qn180602195237949b1b5a65f4abc5f23b6d4b9c7c847b.jpg', '1.2Íò¹«Àï', '16.00Íò', '22.70Íò')
('°ÂµÏA6L 2012¿î TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180614132919dc5c6fe3fd1fce034949eb8f48829be3.jpg', '2.5Íò¹«Àï', '22.86Íò', '48.50Íò')
('°ÂµÏTT 2011¿î TT Coupe 2.0TFSI(½ø¿Ú)', 'https://image1.guazistatic.com/qn180711075925124b6b5d9a4c40423ccbad3e801c0226.jpg', '2017Äê', '23.20Íò', '56.30Íò')
('°ÂµÏA6L 2010¿î 2.4L ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180705222246954d2b011121c98e0c917d47ea950f86.jpg', '1.8Íò¹«Àï', '12.30Íò', '51.60Íò')
('°ÂµÏQ5 2013¿î 40 TFSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180121211355b65ebea1a92dfedb77fdaf488bedc62b.jpg', '2015Äê', '26.50Íò', '52.30Íò')
('°ÂµÏQ5 2010¿î 2.0TFSI ¼¼ÊõĞÍ', 'https://image1.guazistatic.com/qn180308214835a6ece9d7f97cfb5a566cca0ca8f8f508.jpg', '0.7Íò¹«Àï', '18.00Íò', '46.00Íò')
('°ÂµÏA6L 2012¿î 50 TFSI quattro ºÀ»ªĞÍ', 'https://image.guazistatic.com/gz01180525/18/45/3f637242392140f0683269d944053e26.jpg', '2012Äê', '28.00Íò', '80.60Íò')
('°ÂµÏQ5 2012¿î 2.0TFSI ½øÈ¡ĞÍ', 'https://image.guazistatic.com/gz01180529/20/56/e82a2f5a61eaed5c8350299b13cd8d9b.jpg', '18.4Íò¹«Àï', '20.50Íò', '41.60Íò')
('°ÂµÏA6L 2012¿î 30 FSI ÊæÊÊĞÍ', 'https://image1.guazistatic.com/qn180713221724221fe404fd50cb28ec55f8cfe8c93546.jpg', '2012Äê', '22.50Íò', '51.30Íò')
('°ÂµÏQ3 2017¿î 30 TFSI Ê±ÉĞĞÍ', 'https://image1.guazistatic.com/qn1807141021477a85614353a05ffee2c2a8e4ccea8280.jpg', '11.7Íò¹«Àï', '20.00Íò', '28.10Íò')
('°ÂµÏQ5 2013¿î 45 TFSI quattro Ô½Ò°ĞÍ(½ø¿Ú)', 'https://image.guazistatic.com/gz01180612/12/21/b538532b4a641d15a84f39cbd2314082.jpg', '2016Äê', '42.30Íò', '67.10Íò')
('°ÂµÏA4L 2015¿î 35 TFSI ×Ô¶¯±ê×¼ĞÍ', 'https://image1.guazistatic.com/qn180506014621e57231ad99f6d20c9389d11005378390.jpg', '1.6Íò¹«Àï', '19.30Íò', '34.00Íò')
('°ÂµÏA6L 2012¿î 30 FSI ºÀ»ªĞÍ', 'https://image1.guazistatic.com/qn180520000610b4f31f91de657c1e19573a2dd6dab55f.jpg', '2016Äê', '30.00Íò', '55.00Íò')
