('奔驰A级 2015款 A 200 运动型(进口)', 'https://image1.guazistatic.com/qn18051600033341da28c951fc9f4ee3bef904f9f400e5.jpg', '2015年', '18.00万', '32.20万')
('奔驰GLK级 2013款 GLK 300 4MATIC 豪华型', 'https://image1.guazistatic.com/qn17122316015551aff6ac6a6b484f1bdf112f54143fa9.jpg', '8.8万公里', '34.00万', '60.60万')
('奔驰GLA级 2015款 GLA 200 时尚型', 'https://image.guazistatic.com/gz01180512/13/04/374f8d7ec29293396806b5b8dcf1db40.jpg', '2017年', '20.00万', '31.50万')
('奔驰E级 2018款 改款 E 300 L 运动时尚型', 'https://image1.guazistatic.com/qn180708123804fb8f417719975bbadafbb18c4724f148.jpg', '10.6万公里', '44.00万', '54.10万')
('奔驰S级 2014款 S 500 L(进口)', 'https://image.guazistatic.com/gz01180411/10/59/96aaab2fef1174e00fb2770924e1db45.jpg', '2011年', '96.00万', '227.70万')
('奔驰E级 2011款 E 300 L 时尚尊贵型', 'https://image1.guazistatic.com/qn171030135754939e722b767ac7c203d825ebe10a9d50.jpg', '2014年', '23.50万', '113.80万')
('奔驰V级 2017款 V 260 尊贵版', 'https://image1.guazistatic.com/qn180424192639ca7342792737ba5873529dd411d950de.jpg', '2.9万公里', '60.00万', '64.40万')
('奔驰E级 2015款 E 260 L 运动时尚型', 'https://image.guazistatic.com/gz01180622/15/09/04dd4e064944603960a4afcf2e746d6f.jpg', '2011年', '29.00万', '35.40万')
('奔驰E级 2010款 E 260 CGI Coupe(进口)', 'https://image1.guazistatic.com/qn1801272341428e3db4d056fa13731fd8645d548b55cd.jpg', '12.0万公里', '27.00万', '67.10万')
('奔驰M级 2014款 ML 400 4MATIC动感型(进口)', 'https://image.guazistatic.com/gz01180523/20/18/140637221fc28641e9ebd140affc0c42.jpg', '9.8万公里', '51.00万', '33.40万')
('奔驰C级 2011款 C 200 时尚旅行版(进口)', 'https://image1.guazistatic.com/qn1801061213584a155f4c4753083c140ceada1318084f.jpg', '2012年', '22.00万', '46.10万')
('奔驰GLC级 2017款 GLC 200 4MATIC', 'https://image1.guazistatic.com/qn18050513350233a973d75f0a2c5c03af72cabd7fb145.jpg', '2016年', '36.80万', '43.00万')
('奔驰C级 2016款 C 180 L 运动型', 'https://image1.guazistatic.com/qn18062406193361af4c2e0c8a3c3ade328ae904762e6d.jpg', '12.0万公里', '26.30万', '38.40万')
('奔驰C级 2010款 C 180K 经典型', 'https://image1.guazistatic.com/qn1803021507192b876bc3dc58a755cceffaeacea0ddee.jpg', '2015年', '14.30万', '33.40万')
('奔驰M级 2012款 奔驰gl350bluetec柴油版v6', 'https://image1.guazistatic.com/qn180108164028f5ddd47356fad76e9c03a4b50cda0ce3.jpg', '13.1万公里', '42.50万', '130.00万')
('奔驰C级 2013款 C 180 轿跑版(进口)', 'https://image1.guazistatic.com/qn180514163427adf111c439c4c0fe572a7fbe65ed6d36.jpg', '6.1万公里', '20.50万', '39.90万')
('奔驰S级 2010款 S 300 L 豪华型(进口)', 'https://image.guazistatic.com/gz01180328/09/52/1d8264e455d2e8d3fcaad7fb111e0d77.jpg', '0.9万公里', '38.00万', '120.30万')
('奔驰C级 2016款 C 200 L 运动型', 'https://image1.guazistatic.com/qn171211204059b7cfd0ae3e823ebaaafee36d0a6dd211.jpg', '2015年', '30.00万', '29.30万')
('奔驰CLS级 2009款 CLS 350(进口)', 'https://image1.guazistatic.com/qn17100412101236de2d60416d5f96bf1b85988db8740f.jpg', '2016年', '32.00万', '38.90万')
('奔驰E级 2013款 E 260 L CGI优雅型', 'https://image1.guazistatic.com/qn180424214620d4272752d926add11e99a98f257fe029.jpg', '2012年', '22.00万', '47.50万')
('奔驰CLA级 2016款 改款 CLA 220 4MATIC(进口)', 'https://image1.guazistatic.com/qn18030421211921c4cb3eb6058da10f94e6978d3b7569.jpg', '2015年', '32.00万', '34.60万')
('奔驰B级 2009款 B 200 豪华型(进口)', 'https://image1.guazistatic.com/qn1711091248120be594512c9c5da414e565c9d177566a.jpg', '3.6万公里', '10.98万', '34.60万')
('奔驰GLA级 2016款 GLA 200 动感型', 'https://image1.guazistatic.com/qn180622064954b48df214b193751afe1ef0bebd600a23.jpg', '5.3万公里', '20.50万', '35.40万')
('奔驰CLS级 2012款 CLS 300 CGI(进口)', 'https://image.guazistatic.com/gz01180409/10/13/aaf5b7f54aac200ae7490b20646758bc.jpg', '6.2万公里', '40.00万', '83.40万')
('奔驰C级 2016款 C 180 L 运动型', 'https://image1.guazistatic.com/qn180711080845f9d4ad9935222befbfd49826f8473f50.jpg', '2014年', '25.80万', '38.40万')
('奔驰B级 2009款 B 200 时尚型(进口)', 'https://image1.guazistatic.com/qn17121518062244c5cfc61d97a77828b54610098b7932.jpg', '2016年', '10.50万', '34.60万')
('奔驰GLA级 2016款 GLA 200 时尚型', 'https://image1.guazistatic.com/qn18040612311318da954c668b4184d411f2aa0cbdf4ae.jpg', '2014年', '26.00万', '31.50万')
('奔驰E级 2016款 E 200 L 运动型', 'https://image.guazistatic.com/gz01180328/12/23/a060bce6b327d5a341d3fa1c5beb19c9.jpg', '2.8万公里', '45.00万', '47.40万')
('奔驰B级 2009款 B 200 时尚型(进口)', 'https://image1.guazistatic.com/qn17092720552941a414c23362fdaf4b031f2b87fbd343.jpg', '4.6万公里', '11.00万', '86.60万')
('奔驰C级 2017款 改款 C 200 L 运动版', 'https://image1.guazistatic.com/qn180706092253e6d95496d6bc4beafd2128187b15286d.jpg', '7.5万公里', '31.00万', '33.40万')
('奔驰威霆 2010款 2.5L 精英版', 'https://image.guazistatic.com/gz01180330/10/34/4fdcbeee8a640fa66ce75515a7c0d44d.jpg', '2012年', '10.88万', '35.40万')
('奔驰GLK级 2011款 GLK 300 4MATIC 时尚型(进口)', 'https://image1.guazistatic.com/qn18051109335482e5609be4ecb50ec91b5efcf5ceca1f.jpg', '5.0万公里', '21.00万', '53.70万')
('奔驰C级 2011款 C 180K 经典型', 'https://image1.guazistatic.com/qn18071004321500361971ce1cd67dc59805d69d9f3d7c.jpg', '2016年', '13.50万', '59.60万')
('奔驰R级 2010款 R 350 L 4MATIC(进口)', 'https://image1.guazistatic.com/qn170919115238ef0a8d2f890408c8128d11fba186a477.jpg', '2015年', '31.00万', '37.80万')
('奔驰CLA级AMG 2015款 AMG CLA 45 4MATIC', 'https://image1.guazistatic.com/qn180318200921f0a0b0eeac924053bd37aa91a31e63dc.jpg', '2012年', '40.00万', '64.90万')
('奔驰GLK级 2010款 GLK 300 4MATIC 时尚型(进口)', 'https://image1.guazistatic.com/qn180306142804116e5b5231adcf92e7b1071955ed25df.jpg', '15.7万公里', '18.00万', '57.30万')
('奔驰R级 2017款 R 320 4MATIC 商务型臻藏版(进口)', 'https://image.guazistatic.com/gz01180621/18/24/96435f0e820686fa5c63934e7bac3331.jpg', '3.7万公里', '52.00万', '120.30万')
('奔驰C级 2011款 C 200 CGI 优雅型', 'https://image1.guazistatic.com/qn17110321015051f85b9fcfa3833d43c4bc00daad4081.jpg', '5.7万公里', '15.10万', '40.10万')
('奔驰威霆 2016款 定制改装版', 'https://image1.guazistatic.com/qn18013113491949af078cf0a02d7e4d5623c5bfdd3091.jpg', '2017年', '75.00万', '120.30万')
('奔驰CLA级 2014款 CLA 260 4MATIC(进口)', 'https://image1.guazistatic.com/qn180228021323993d0538fed511b5535cbc200fdc2605.jpg', '6.9万公里', '30.00万', '41.00万')
('奔驰C级 2015款 C 200 L', 'https://image1.guazistatic.com/qn171115182811b5a537839721c6ee4048d801c69a9fc4.jpg', '2010年', '30.50万', '86.60万')
('奔驰S级 2010款 S 300 L 豪华型(进口)', 'https://image1.guazistatic.com/qn18061614314425c1da671dd907c68b193cab383041f5.jpg', '2012年', '32.80万', '34.70万')
('奔驰CLS级 2009款 CLS 300(进口)', 'https://image1.guazistatic.com/qn17070614383138fd45259b71be2d169f1e9350815171.jpg', '16.5万公里', '29.00万', '50.80万')
('奔驰S级 2016款 S 320 L 豪华型(进口)', 'https://image.guazistatic.com/gz01180321/19/03/e6d5d3c7811c724c5fc51084950d018d.jpg', '1.5万公里', '90.00万', '92.50万')
('奔驰A级 2011款 A 160(进口)', 'https://image.guazistatic.com/gz01180409/16/15/5790557edcb653b712ef84dd07edb79b.jpg', '2015年', '8.08万', '25.80万')
('奔驰GLA级 2016款 GLA 220 4MATIC 时尚型', 'https://image1.guazistatic.com/qn1806162339079d0e2eb569f88fac053f80e85f8df8e7.jpg', '4.5万公里', '25.00万', '53.00万')
('奔驰C级 2011款 C 300 时尚型', 'https://image1.guazistatic.com/qn171205125540930843f5d38be01d234be4ab67370765.jpg', '2014年', '17.50万', '38.30万')
('奔驰M级 2015款 ML 350 CDI 4MATIC(进口)', 'https://image1.guazistatic.com/qn180402064112b7b843773cf21822067af6524e7a7fcf.jpg', '2010年', '57.98万', '54.10万')
('奔驰E级 2007款 E 200K 优雅型', 'https://image.guazistatic.com/gz01180410/12/19/a15f3ee0e8bac4e8afc6840b2454e99c.jpg', '12.0万公里', '11.00万', '50.80万')
('奔驰C级 2013款 C 260 CGI 时尚型', 'https://image1.guazistatic.com/qn18031116252813a87c7c7795e499e9f26a6033e03681.jpg', '5.7万公里', '18.80万', '42.10万')
('奔驰C级 2013款 C 260 CGI 优雅型', 'https://image1.guazistatic.com/qn171122120531ddb227825b449ef2a7b8c40969c10eea.jpg', '5.4万公里', '16.68万', '84.40万')
('奔驰GLC级 2017款 GLC 300 4MATIC 动感型', 'https://image1.guazistatic.com/qn18061718392276e2a64bdb1a967045a6efe546513727.jpg', '2013年', '44.00万', '125.70万')
('奔驰E级 2015款 改款 E 260 L 运动型', 'https://image1.guazistatic.com/qn180203140729cb9fb0574e090985c669021d6c34aae8.jpg', '2013年', '33.88万', '97.50万')
('奔驰M级 2010款 ML 300 4MATIC(进口)', 'https://image1.guazistatic.com/qn170621202910eba3c0a4a01ffa28f4fb4630440aa4bb.jpg', '2014年', '32.00万', '74.80万')
('奔驰GLS级 2018款 GLS 400 4MATIC动感型(进口)', 'https://image.guazistatic.com/gz01180621/14/54/7c4c93504e445e1c12b8f59be946a586.jpg', '16.9万公里', '100.00万', '34.20万')
('奔驰CLA级 2014款 CLA 260 4MATIC(进口)', 'https://image1.guazistatic.com/qn1803031840000543516ef04be4add2c9544fbc6ed41c.jpg', '2016年', '27.80万', '41.00万')
('奔驰M级 2012款 ML 350 动感型(进口)', 'https://image.guazistatic.com/gz01180621/15/20/9b769dc896413eac8901cbd9e3263949.jpg', '5.4万公里', '53.00万', '86.60万')
('奔驰唯雅诺 2014款 3.5L 卓越版', 'https://image1.guazistatic.com/qn17071113570862e9d4b7157efa2123f65ddf4242c535.jpg', '5.1万公里', '28.50万', '34.60万')
('奔驰R级 2010款 R 350 L 4MATIC(进口)', 'https://image.guazistatic.com/gz01180703/20/15/b463d0fb83d944ab3b802d121eb0f92d.jpg', '2015年', '32.00万', '35.40万')
('奔驰B级 2009款 B 200 时尚型(进口)', 'https://image1.guazistatic.com/qn1709071949095cf60e46a5269340063a3acb0acad297.jpg', '2014年', '8.60万', '87.70万')
('奔驰C级 2015款 C 200 运动版', 'https://image.guazistatic.com/gz01180410/17/56/d69ea76e6d9581a7a8d3521ae6b18877.jpg', '2015年', '25.38万', '64.90万')
('奔驰GL级 2011款 GL 450 尊贵型 Grand Edition(进口)', 'https://image1.guazistatic.com/qn180225043105480ecccdddcdbc98724d1941e6c50d89.jpg', '3.1万公里', '77.00万', '173.50万')
('奔驰R级 2014款 R 320 4MATIC 商务型(进口)', 'https://image.guazistatic.com/gz01180611/16/00/52e802715bf4366cf69fbc3d089446b3.jpg', '6.5万公里', '43.00万', '48.10万')
('奔驰GLA级 2016款 GLA 200 动感型', 'https://image.guazistatic.com/gz01180409/13/29/4418a2e72d55e3baa0741fbe788a6ace.jpg', '2018年', '23.00万', '29.30万')
('奔驰E级 2014款 E 260 L 运动型', 'https://image.guazistatic.com/gz01180519/16/32/afdd2914986e284aac68372ccfccccc9.jpg', '2017年', '30.00万', '53.70万')
('奔驰C级 2016款 C 200 L 运动型', 'https://image1.guazistatic.com/qn180319124330128396751d226b2c7bf1988be525a465.jpg', '0.6万公里', '30.90万', '38.40万')
('奔驰M级 2014款 ML 320 4MATIC(进口)', 'https://image1.guazistatic.com/qn171122114611ddfe9149fe3fbf4d575aa7f4fd4ecc79.jpg', '6.3万公里', '60.00万', '48.60万')
('奔驰GLK级 2011款 GLK 300 4MATIC 时尚型(进口)', 'https://image1.guazistatic.com/qn1806042359189b3f1043765b87ee7460bb606363bf7c.jpg', '3.1万公里', '19.50万', '97.50万')
('奔驰GLK级 2011款 GLK 300 4MATIC 动感型(进口)', 'https://image1.guazistatic.com/qn170126084147aa8eb1d1e69eb8c48da13c654500723a.jpg', '2015年', '20.90万', '140.00万')
('奔驰GLK级 2008款 GLK 350 4MATIC(进口)', 'https://image1.guazistatic.com/qn180312180031e747237e2ed3054c0435a2b532f3cf7a.jpg', '2016年', '15.00万', '75.80万')
('奔驰M级 2010款 ML 350 4MATIC豪华型(进口)', 'https://image1.guazistatic.com/qn1707241202567a33fd15b614014d97ca427e579f9153.jpg', '2018年', '26.00万', '34.60万')
('奔驰E级 2017款 E 300 L 运动时尚型', 'https://image1.guazistatic.com/qn180306082211172b90227a033e6967c743bf2af7cdfa.jpg', '7.2万公里', '50.80万', '51.50万')
('奔驰B级 2009款 B 200 时尚型(进口)', 'https://image1.guazistatic.com/qn17110619494109b66750b6e4f1ab8b7850c51e12bb59.jpg', '0.3万公里', '9.60万', '42.20万')
('奔驰C级 2017款 C 180 L 运动版', 'https://image1.guazistatic.com/qn1801171823161e3f800afbc5631493ab221cc22b5f68.jpg', '2017年', '29.00万', '35.40万')
('奔驰C级 2016款 C 200 L 运动型', 'https://image1.guazistatic.com/qn1801071927177064c4f53699c1b6f4f42688f351f58e.jpg', '2.4万公里', '29.50万', '38.40万')
('奔驰 威霆 2013款 3.0L 商务版', 'https://image1.guazistatic.com/qn18071100331343c79fa21a0b597846ef1cdda7318413.jpg', '2014年', '29.00万', '50.80万')
('奔驰C级 2011款 C 200 CGI 时尚型', 'https://image1.guazistatic.com/qn1711111134516fbe0f61398d7c11d3920737b4139389.jpg', '2017年', '18.50万', '42.10万')
('奔驰E级 2015款 E 260 L 运动型', 'https://image.guazistatic.com/gz01180606/11/02/25be58899f16c5243b5c99afd5d58d72.jpg', '7.6万公里', '33.00万', '81.20万')
('奔驰CLK级 2006款 CLK 280 敞篷跑车(进口)', 'https://image1.guazistatic.com/qn17110217333702ff91070f6aa87c7f91bf96e36d4f3f.jpg', '2.6万公里', '16.50万', '89.00万')
('奔驰R级 2014款 R 400 4MATIC 商务型(进口)', 'https://image.guazistatic.com/gz01180606/15/21/9ce17a51ac83b066c601440c7f110c3b.jpg', '2016年', '45.00万', '34.60万')
('奔驰GLK级 2013款 GLK 300 4MATIC 动感天窗型', 'https://image1.guazistatic.com/qn17071611014175c2ba18fafdc22d16c3e700c909a37f.jpg', '2014年', '26.00万', '47.50万')
('奔驰E级 2014款 改款 E 260 L 运动型', 'https://image1.guazistatic.com/qn17091311412215e7a3f6388004da2df92e4770499336.jpg', '6.2万公里', '28.88万', '48.30万')
('奔驰E级 2016款 E 300 L 豪华型', 'https://image.guazistatic.com/gz01180614/14/12/2f4c9996d29e1c5e73ab53f8eff62d38.jpg', '2017年', '50.00万', '54.30万')
('奔驰C级 2013款 C 180 轿跑版(进口)', 'https://image.guazistatic.com/gz01180524/14/27/7fbab38f350726aa33672527239c3617.jpg', '1.2万公里', '22.00万', '39.90万')
('奔驰C级 2011款 C 200 CGI 优雅型', 'https://image.guazistatic.com/gz01180521/12/36/e83d3bf3b2c9e556136e6036ad35c20b.jpg', '2013年', '15.00万', '37.80万')
('奔驰C级 2016款 C 200 运动版', 'https://image1.guazistatic.com/qn180711145705607fd9b82f73e54dc2a05e9d3dd35052.jpg', '4.8万公里', '25.00万', '34.20万')
('奔驰R级 2010款 R 300 L 商务型(进口)', 'https://image1.guazistatic.com/qn171211193547548fdd057a3c86671f4823146f26b01e.jpg', '2012年', '19.80万', '64.90万')
('奔驰R级 2010款 R 350 L 4MATIC(进口)', 'https://image.guazistatic.com/gz01180508/19/35/5f8a21e2b7acfb4de2d9445ab053015d.jpg', '12.4万公里', '31.98万', '86.60万')
('奔驰GLC级 2016款 GLC 260 4MATIC 动感型', 'https://image1.guazistatic.com/qn18071003280090fb807a5ba331a744d1d1605715343f.jpg', '2016年', '38.90万', '46.50万')
('奔驰E级 2010款 E 260 L CGI优雅型', 'https://image1.guazistatic.com/qn180702081855977e1a7ac136137bcfb7722276ae7481.jpg', '5.1万公里', '18.50万', '55.90万')
('奔驰S级 2010款 S 300 L 商务型(进口)', 'https://image1.guazistatic.com/qn180712192110107f6a06186d3b8113de39495dcc4a33.jpg', '2010年', '33.50万', '100.90万')
('奔驰E级 2015款 改款 E 260 L 运动时尚型', 'https://image.guazistatic.com/gz01180420/17/42/b29989ce819a1ff2e799f3380d0feb11.jpg', '14.1万公里', '32.50万', '54.10万')
('奔驰GLK级 2015款 GLK 260 4MATIC 动感型 极致版', 'https://image.guazistatic.com/gz01180607/12/09/e441a224d63e62b1c144f0eccc8dbe6a.jpg', '2013年', '27.39万', '43.20万')
('奔驰C级 2006款 C 200K Coupe(进口)', 'https://image1.guazistatic.com/qn18070104304681db350c5b75a41f676ed4e11eef41b4.jpg', '12.4万公里', '6.20万', '43.20万')
('奔驰M级 2013款 ML350美规柴油版', 'https://image1.guazistatic.com/qn17122716232797ac0d17cf67253fbcbdef9c6b28590f.jpg', '2016年', '49.00万', '324.30万')
('奔驰S级 2012款 S 600 L Grand Edition designo(进口)', 'https://image1.guazistatic.com/qn1807131127342fee3dbae5b6d8967a9fa2ef3ba41dc3.jpg', '2.6万公里', '75.00万', '64.90万')
('奔驰CLA级AMG 2016款 AMG CLA 45 4MATIC', 'https://image1.guazistatic.com/qn18071120334884ec0b6539c27988c7f7f0eb8dc07159.jpg', '2011年', '40.88万', '33.40万')
('奔驰 威霆 2016款 2.0T 精英版', 'https://image1.guazistatic.com/qn1807132052586d9ba8c7a9fe17931eef97139dfd3f24.jpg', '14.7万公里', '48.00万', '46.60万')
('奔驰C级 2011款 C 180K 经典型', 'https://image1.guazistatic.com/qn180711193306f2806c6c90f579dd0be0e1c02aec6db9.jpg', '2011年', '13.00万', '45.40万')
('奔驰E级 2015款 改款 E 200 L', 'https://image1.guazistatic.com/qn180702052502e6009b64a25f14a9e9d3dc1394c190f0.jpg', '5.7万公里', '33.00万', '36.80万')
('奔驰GLK级 2013款 GLK 300 4MATIC 动感型', 'https://image1.guazistatic.com/qn180712214446ae719261227c640fccd6ceba66c56b96.jpg', '2015年', '20.85万', '60.80万')
('奔驰 威霆 2011款 2.5L 7座行政版', 'https://image1.guazistatic.com/qn180630135208831e65e72fc4a936abc4fd251333f1b0.jpg', '5.1万公里', '20.60万', '72.30万')
('奔驰E级 2011款 E 260 L CGI时尚型', 'https://image1.guazistatic.com/qn1807121437132a321d12a3d4fd2f6f88a0f128ba0ee2.jpg', '2015年', '17.00万', '53.70万')
('奔驰E级 2012款 E 300 L 时尚型', 'https://image.guazistatic.com/gz01180524/16/23/0c622443fdb5db41ad5144e6f8d05ccf.jpg', '4.8万公里', '24.30万', '64.90万')
('奔驰GLK级 2011款 GLK 300 4MATIC 时尚型(进口)', 'https://image.guazistatic.com/gz01180630/14/11/2ad3ee50f3783a5022ed939a8e769353.jpg', '2006年', '17.50万', '30.60万')
('奔驰R级 2010款 R 300 L 商务型(进口)', 'https://image1.guazistatic.com/qn1804120352187292a8a3959d96139d35fbfef331d044.jpg', '12.1万公里', '25.00万', '73.40万')
('奔驰B级 2015款 B 200 时尚型(进口)', 'https://image.guazistatic.com/gz01180522/18/14/4780d6dbd36d065680d801ec0a5f8539.jpg', '2014年', '20.50万', '33.40万')
('奔驰SLK级 2008款 SLK 200K PASSION(进口)', 'https://image1.guazistatic.com/qn180514160922b08929eff38666abe8b84234713e6288.jpg', '7.2万公里', '25.00万', '40.10万')
('奔驰C级 2013款 C 180 CGI 经典型', 'https://image1.guazistatic.com/qn180707064145108ab39ce0ca546c18d296c7dc301fa2.jpg', '2012年', '13.80万', '34.60万')
('奔驰C级 2015款 C 200 L', 'https://image1.guazistatic.com/qn180517102649c7e6c16d52b6c677492d4907829940cd.jpg', '13.9万公里', '28.00万', '40.10万')
('奔驰B级 2009款 B 200 时尚型(进口)', 'https://image1.guazistatic.com/qn180105200628f5eea0f6e0a31f671eb43ec179685a96.jpg', '2016年', '10.00万', '38.40万')
('奔驰C级 2015款 C 200 L 运动型', 'https://image1.guazistatic.com/qn1806290907415d00d39b273fa70450ae579be69ba929.jpg', '5.5万公里', '31.00万', '47.50万')
('奔驰C级 2015款 改款 C 200 L 运动型', 'https://image1.guazistatic.com/qn180705103148f6fdeb80f6fb55e7fc480fe0bb21addb.jpg', '2017年', '28.00万', '28.40万')
('奔驰E级 2012款 E 200 L CGI优雅型', 'https://image.guazistatic.com/gz01180701/15/49/39211e5cc8928addff961447f38a29dc.jpg', '1.6万公里', '22.00万', '30.20万')
('奔驰B级 2017款 B 200 动感型(进口)', 'https://image.guazistatic.com/gz01180606/10/12/27ab379b28ba7181bed58afa91976a06.jpg', '2011年', '21.80万', '42.10万')
('奔驰B级 2012款 B 180(进口)', 'https://image1.guazistatic.com/qn1806252106069558f4f104d859b5dfe579ce4311531c.jpg', '12.9万公里', '14.00万', '34.60万')
('奔驰C级 2013款 C 260 CGI 时尚型', 'https://image1.guazistatic.com/qn18070810221977742ddbadb5ff3a912b5ee199366442.jpg', '2015年', '19.10万', '47.50万')
('奔驰B级 2009款 B 200 时尚型(进口)', 'https://image1.guazistatic.com/qn18071018082449c1fae8d6674e796ae77604e274b77f.jpg', '6.0万公里', '10.40万', '30.20万')
('奔驰E级 2013款 E 260 L CGI优雅型', 'https://image.guazistatic.com/gz01180627/10/49/e3d8a77f9a9a12bb218cb11d440e29c6.jpg', '2013年', '22.50万', '43.40万')
('奔驰B级 2012款 B 180(进口)', 'https://image1.guazistatic.com/qn18071115541577105e640d42ccc7d632c901589b305f.jpg', '7.5万公里', '12.60万', '43.20万')
